Time_s,Time_min,f1_Hz,f3_Hz,f5_Hz,f7_Hz,f9_Hz,f11_Hz,f13_Hz,D3_ppm,D5_ppm,D7_ppm,D9_ppm,D11_ppm,D13_ppm
1850.8816,30.84802667,52.2918,-6.5903,-4.9258,-6.7449,-6.483,-6.4133,-6.1455,-5.6282,-3.0446,-1.7711,-1.783,-1.0685,-1.8188
1851.8886,30.86481,49.9213,-6.5566,-4.8563,-6.7347,-6.44,-6.5168,-5.8945,-5.6555,-3.0612,-1.7648,-1.7632,-0.9671,-1.9326
1852.8912,30.88152,51.5759,-6.689,-4.7883,-6.7423,-6.4779,-6.3081,-5.7949,-5.66,-3.0198,-1.7362,-1.7587,-0.9929,-1.8767
1853.9292,30.89882,52.6839,-6.7855,-5.0184,-6.8112,-6.4021,-6.5197,-6.3093,-5.6026,-3.0361,-1.7345,-1.7668,-1.046,-1.8214
1854.9578,30.91596333,52.347,-6.712,-4.8735,-6.7339,-6.5059,-6.4816,-6.1595,-5.6724,-3.0135,-1.7362,-1.7914,-1.0122,-1.8821
1855.9712,30.93285333,50.2318,-6.5896,-4.9721,-6.7966,-6.4509,-6.4865,-6.128,-5.6323,-2.9944,-1.7325,-1.7841,-1.0417,-1.7621
1856.8614,30.94769,48.03,-6.5576,-4.9129,-6.7516,-6.4945,-6.6583,-5.966,-5.6515,-3.0363,-1.7304,-1.7891,-0.9993,-1.9921
1857.7635,30.962725,52.191,-6.7066,-4.9886,-6.7471,-6.5606,-6.5769,-5.6814,-5.676,-3.0547,-1.7689,-1.7654,-0.9675,-1.7136
1858.6695,30.977825,48.6328,-6.6821,-4.8193,-6.7572,-6.4911,-6.6316,-5.8207,-5.6095,-3.0445,-1.7346,-1.8004,-1.0009,-1.8001
1859.6542,30.99423667,53.1492,-6.8674,-4.8603,-6.8514,-6.5183,-6.4925,-6.1715,-5.6422,-3.0195,-1.7362,-1.7904,-1.0401,-1.9048
1860.6195,31.010325,47.8592,-6.6539,-4.9701,-6.779,-6.579,-6.4024,-6.1399,-5.6606,-3.0458,-1.7516,-1.7748,-0.9892,-1.9344
1861.6101,31.026835,53.4019,-6.5367,-4.9474,-6.8048,-6.5592,-6.7288,-6.1378,-5.6826,-3.0002,-1.7676,-1.7517,-1.035,-1.8867
1862.6234,31.04372333,50.4791,-6.6127,-4.9864,-6.8455,-6.5655,-6.5244,-6.1146,-5.6918,-3.0759,-1.7585,-1.7807,-1.0928,-1.7943
1863.5026,31.05837667,52.0139,-6.5956,-4.8868,-6.836,-6.536,-6.7103,-5.8977,-5.6691,-3.0059,-1.7466,-1.7777,-0.9719,-1.8666
1864.4574,31.07429,52.5603,-6.6342,-4.941,-6.7538,-6.5726,-6.6471,-6.4256,-5.6285,-3.0641,-1.7284,-1.7884,-1.0122,-1.7161
1865.3674,31.08945667,53.3499,-6.7925,-4.9609,-6.8071,-6.5783,-6.6121,-6.0216,-5.6796,-3.0192,-1.7179,-1.7752,-0.9972,-1.9209
1866.3173,31.10528833,49.4521,-6.6829,-4.917,-6.8035,-6.5966,-6.799,-6.2466,-5.6695,-2.9897,-1.7295,-1.7826,-1.0083,-1.9266
1867.256,31.12093333,48.4594,-6.6693,-4.9474,-6.8535,-6.5858,-6.5421,-5.8079,-5.6949,-2.9661,-1.7473,-1.7558,-1.0124,-1.993
1868.2619,31.13769833,52.5076,-6.7846,-5.0088,-6.8481,-6.6005,-6.7475,-5.943,-5.6291,-3.001,-1.7539,-1.7372,-1.0706,-1.8553
1869.2654,31.15442333,49.5664,-6.7844,-4.816,-6.8196,-6.5631,-6.5901,-6.2206,-5.6985,-3.0364,-1.7574,-1.7509,-1.0056,-1.9049
1870.266,31.1711,52.7282,-6.7976,-5.0218,-6.8502,-6.5737,-6.7325,-6.2737,-5.668,-3.0164,-1.7426,-1.7696,-1.008,-2.0565
1871.2641,31.187735,46.4503,-6.7742,-4.9853,-6.8214,-6.5769,-6.6966,-5.8733,-5.643,-3.0229,-1.7026,-1.7553,-1.0352,-1.85
1872.2735,31.20455833,53.3926,-6.7727,-4.9452,-6.8235,-6.6139,-6.78,-6.2152,-5.7056,-3.0432,-1.7349,-1.7748,-1.0343,-1.972
1873.2414,31.22069,50.304,-6.7433,-4.8616,-6.9221,-6.558,-6.6936,-5.6919,-5.6519,-3.0248,-1.7241,-1.7821,-0.9959,-1.7989
1874.2104,31.23684,49.6203,-6.7393,-4.9869,-6.8655,-6.6993,-6.5878,-5.9706,-5.6281,-3.0334,-1.7458,-1.7982,-0.9716,-1.8072
1875.138,31.2523,52.6715,-6.8203,-5.066,-6.924,-6.5992,-6.5194,-6.5188,-5.6364,-3.038,-1.7243,-1.7474,-1.0907,-1.9004
1876.0959,31.268265,51.5323,-6.8177,-4.9839,-6.8142,-6.665,-6.5073,-5.9821,-5.6561,-3.0417,-1.765,-1.7734,-1.0166,-1.9136
1876.9862,31.28310333,49.746,-6.7577,-5.0124,-6.8339,-6.6823,-6.4998,-6.1377,-5.6378,-3.0329,-1.6911,-1.7696,-0.9893,-1.7803
1877.9879,31.29979833,48.0434,-6.7439,-5.0943,-6.9278,-6.6611,-6.6114,-6.0454,-5.6581,-3.0213,-1.7337,-1.7512,-1.0152,-1.9524
1879.0058,31.31676333,52.4952,-6.8648,-5.0164,-6.8857,-6.6504,-6.7054,-5.9031,-5.6817,-3.0261,-1.7185,-1.7742,-0.9702,-1.8333
1880.0055,31.333425,49.4962,-6.8951,-5.0105,-7.0055,-6.6542,-6.7623,-6.4149,-5.6559,-3.0361,-1.7209,-1.7583,-1.0399,-1.818
1881.0123,31.350205,52.7049,-6.8859,-5.1266,-6.9906,-6.6622,-6.5263,-6.3469,-5.6374,-3.0098,-1.7557,-1.8018,-1.0558,-1.8496
1882.0139,31.36689833,48.5973,-6.7026,-5.2359,-6.952,-6.7097,-6.6123,-6.265,-5.6702,-3.0176,-1.7178,-1.7648,-0.9942,-1.9596
1882.9655,31.38275833,52.5935,-6.8762,-5.0079,-6.9327,-6.6084,-6.6279,-6.0049,-5.61,-3.0387,-1.7535,-1.7523,-1.013,-1.8915
1883.916,31.3986,50.344,-6.8889,-5.034,-6.9693,-6.6221,-6.7545,-6.0513,-5.6475,-3.0516,-1.7472,-1.7626,-1.0131,-1.7674
1884.869,31.41448333,49.4722,-6.8546,-5.2304,-6.9232,-6.6251,-6.7726,-6.5273,-5.6232,-3.043,-1.7073,-1.7659,-1.0182,-1.9496
1885.8712,31.43118667,52.6245,-6.9042,-5.0212,-6.9689,-6.6817,-6.9948,-6.2051,-5.599,-3.0068,-1.7227,-1.7601,-1.0164,-1.7862
1886.8672,31.44778667,47.3386,-6.935,-5.054,-6.994,-6.6953,-6.9476,-6.1594,-5.6615,-2.9758,-1.6997,-1.7612,-0.9902,-1.689
1887.8575,31.46429167,51.5217,-6.9865,-5.1651,-7.0344,-6.6829,-6.5093,-6.2118,-5.679,-3.0047,-1.7037,-1.7658,-0.968,-1.7065
1888.8603,31.481005,49.282,-6.8009,-5.0958,-6.9291,-6.7194,-6.7017,-6.1014,-5.6663,-3.0344,-1.7261,-1.7916,-1.0681,-1.9214
1889.721,31.49535,52.1422,-6.8644,-5.0884,-6.984,-6.7556,-6.4668,-5.9812,-5.6005,-3.0539,-1.7309,-1.7781,-1.0112,-1.9988
1890.6318,31.51053,51.3626,-6.9047,-5.0824,-6.9294,-6.6764,-6.6179,-6.2098,-5.5962,-3.0095,-1.7212,-1.7703,-1.0128,-1.7848
1891.5257,31.52542833,52.0602,-7.0511,-5.1788,-6.977,-6.7884,-6.5184,-6.1903,-5.6211,-3.0085,-1.7563,-1.7509,-0.9954,-1.8505
1892.4719,31.54119833,47.1819,-7.0138,-5.1413,-6.9578,-6.6794,-6.8817,-6.2689,-5.6123,-3.0377,-1.689,-1.7435,-0.9698,-1.8167
1893.405,31.55675,52.5995,-6.8873,-5.1305,-7.002,-6.7485,-6.4428,-6.1174,-5.7071,-3.0045,-1.7454,-1.751,-0.9284,-1.7893
1894.3832,31.57305333,50.048,-6.8862,-5.1226,-6.9472,-6.7288,-6.9202,-6.1105,-5.6637,-3.0011,-1.7208,-1.7635,-0.9587,-1.5816
1895.3872,31.58978667,51.226,-6.923,-5.2186,-6.9196,-6.8003,-6.6719,-6.2087,-5.6529,-3.0018,-1.7022,-1.7636,-0.9928,-1.894
1896.3174,31.60529,52.3684,-6.9113,-5.2117,-6.9432,-6.8187,-6.836,-6.0335,-5.644,-3.0047,-1.7423,-1.7564,-1.064,-1.7143
1897.2835,31.62139167,51.6981,-6.9392,-5.1455,-7.0242,-6.8059,-6.8542,-5.807,-5.6331,-3.0346,-1.7223,-1.7468,-0.9765,-1.7972
1898.197,31.63661667,49.7816,-6.8728,-5.0926,-6.9766,-6.7765,-6.8037,-6.2975,-5.6402,-3.0272,-1.7266,-1.7452,-1.0503,-1.9542
1899.1613,31.65268833,48.6066,-6.8434,-5.1754,-6.9498,-6.8262,-6.4805,-6.3172,-5.6446,-3.0447,-1.7176,-1.7427,-1.0199,-1.7968
1900.0125,31.666875,52.713,-6.8051,-5.1475,-7.0047,-6.6722,-6.6395,-6.3722,-5.6197,-3.0277,-1.7153,-1.7463,-1.0535,-1.7645
1900.7416,31.67902667,48.159,-6.8983,-5.1807,-7.0491,-6.7041,-6.9359,-6.2092,-5.6447,-3.0103,-1.7317,-1.7518,-0.9739,-2.0508
1901.5662,31.69277,52.2652,-7.0866,-5.3122,-6.9645,-6.7294,-6.5298,-6.5467,-5.6138,-3.0393,-1.7431,-1.7483,-0.9465,-1.7702
1902.2806,31.70467667,52.4424,-7.077,-5.1711,-7.0104,-6.8128,-6.7952,-6.122,-5.6444,-3.063,-1.6887,-1.7881,-0.9927,-1.832
1903.106,31.71843333,48.7538,-6.8878,-5.0808,-7.0829,-6.7095,-6.6428,-5.7413,-5.668,-3.0329,-1.7178,-1.7518,-0.9635,-2.0067
1903.8582,31.73097,51.3396,-7.0161,-5.1819,-7.0173,-6.7367,-6.7837,-6.3506,-5.6508,-3.0467,-1.7255,-1.7548,-0.9744,-1.7827
1904.7333,31.745555,48.834,-6.8599,-5.1989,-7.0339,-6.7482,-6.7853,-6.1614,-5.6513,-3.0319,-1.6916,-1.7492,-1.0578,-1.9008
1905.6892,31.76148667,51.5528,-7.023,-5.2133,-7.0166,-6.7365,-6.7433,-6.426,-5.5815,-3.0269,-1.7325,-1.7479,-0.9544,-1.7006
1906.7215,31.77869167,51.6901,-7.0728,-5.2612,-7.0904,-6.7817,-6.9222,-6.1134,-5.671,-3.0253,-1.7161,-1.7614,-0.9933,-1.5863
1907.6135,31.79355833,53.5619,-7.0262,-5.1119,-7.0797,-6.7916,-6.8073,-6.739,-5.6074,-3.0017,-1.6993,-1.7351,-0.9919,-1.7681
1908.6331,31.81055167,48.7621,-6.9911,-5.2319,-7.0637,-6.7422,-6.8776,-6.4102,-5.6482,-2.9997,-1.7319,-1.7344,-1.0432,-1.8294
1909.5998,31.82666333,40.6351,-6.8926,-5.213,-7.0963,-6.7972,-6.8366,-6.3239,-5.6693,-2.9967,-1.7011,-1.7595,-0.9799,-1.939
1910.6071,31.84345167,52.954,-6.9955,-5.1748,-7.106,-6.8099,-6.7533,-6.3832,-5.6453,-2.9923,-1.7,-1.776,-1.0313,-1.7452
1911.6091,31.86015167,49.6831,-7.0198,-5.2678,-7.0528,-6.8075,-6.9738,-6.4965,-5.626,-3.0131,-1.7346,-1.7735,-0.9884,-1.8805
1912.5069,31.875115,52.8433,-7.0225,-5.3032,-7.0644,-6.8598,-6.6854,-6.5717,-5.6009,-3.0484,-1.7114,-1.7501,-1.0158,-1.7885
1913.4459,31.890765,47.4602,-7.0026,-5.2148,-7.0797,-6.8803,-6.9145,-6.1833,-5.6072,-3.0184,-1.7434,-1.7277,-1.068,-1.7681
1914.398,31.90663333,49.8813,-7.0139,-5.1965,-7.1399,-6.8864,-6.9953,-6.0522,-5.6261,-3.0596,-1.6911,-1.771,-0.9831,-1.8005
1915.4017,31.92336167,48.4966,-7.0328,-5.2283,-7.1138,-6.8699,-6.8789,-5.6421,-5.6309,-2.9914,-1.7168,-1.7295,-0.9643,-1.9011
1916.3995,31.93999167,51.5608,-7.0853,-5.299,-7.113,-6.7961,-6.9102,-6.6497,-5.6136,-2.9636,-1.7047,-1.75,-0.9154,-1.7649
1917.3954,31.95659,52.8974,-7.1288,-5.2023,-7.165,-6.8594,-6.9265,-6.1556,-5.6194,-3.0009,-1.7339,-1.7176,-0.9149,-1.7815
1918.3638,31.97273,53.405,-7.1683,-5.3031,-7.0571,-6.8435,-6.9198,-6.5129,-5.5919,-3.0014,-1.734,-1.7329,-0.984,-1.8485
1919.3598,31.98933,48.7667,-7.1385,-5.3092,-7.1362,-6.8844,-6.9119,-6.2792,-5.6504,-2.9994,-1.7351,-1.749,-1.0024,-1.5436
1920.3032,32.00505333,44.0482,-7.0818,-5.129,-7.1221,-6.8258,-6.9188,-6.5257,-5.6503,-2.9744,-1.7047,-1.7426,-1.0143,-1.7985
1921.3039,32.02173167,52.3552,-7.0884,-5.307,-7.1463,-6.8814,-6.9283,-6.51,-5.5805,-2.9469,-1.7075,-1.778,-1.0844,-1.8604
1922.3033,32.03838833,48.1775,-7.1457,-5.2249,-7.1082,-6.9293,-6.8777,-6.417,-5.6329,-2.9868,-1.7119,-1.7301,-0.9933,-1.9821
1923.2208,32.05368,52.4837,-7.1465,-5.2448,-7.0964,-6.8684,-6.7344,-6.4542,-5.6145,-3.0116,-1.6667,-1.7445,-0.9954,-1.6812
1924.2296,32.07049333,48.3032,-7.1094,-5.2852,-7.1557,-6.9298,-7.0569,-6.263,-5.6297,-3.0184,-1.7325,-1.766,-0.9903,-1.7185
1925.2288,32.08714667,52.8474,-7.0983,-5.3017,-7.1178,-6.8613,-6.844,-6.2786,-5.642,-2.9944,-1.6922,-1.7644,-0.9823,-1.8713
1926.2327,32.10387833,50.1115,-7.1964,-5.3,-7.1619,-6.8293,-6.6343,-6.2235,-5.6698,-2.9822,-1.706,-1.7422,-0.9701,-1.7606
1927.232,32.12053333,47.4758,-7.0902,-5.3287,-7.1667,-6.8521,-7.0313,-6.6517,-5.6524,-3.0166,-1.7148,-1.7437,-0.9228,-1.9266
1928.1047,32.13507833,52.0788,-7.1555,-5.3361,-7.0577,-6.8003,-6.7646,-6.8167,-5.5477,-3.0261,-1.733,-1.73,-1.0078,-1.7403
1928.9735,32.14955833,53.2736,-7.1909,-5.336,-7.1346,-6.8182,-6.8533,-6.3486,-5.5942,-3.0108,-1.7118,-1.7308,-0.969,-1.7879
1929.9718,32.16619667,48.7744,-7.0974,-5.3318,-7.1338,-6.9455,-6.815,-6.3854,-5.6068,-3.0113,-1.747,-1.7582,-1.0488,-1.7418
1930.9213,32.18202167,47.8723,-7.0285,-5.3747,-7.1422,-7.0142,-7.1059,-6.3685,-5.622,-2.9957,-1.7293,-1.7547,-1.0377,-1.7842
1931.9601,32.199335,52.3841,-7.0918,-5.3055,-7.0769,-6.9436,-6.9002,-6.4365,-5.6353,-2.985,-1.6843,-1.7655,-0.9135,-1.7068
1932.9735,32.216225,49.4103,-7.0855,-5.3541,-7.1102,-6.9715,-6.9319,-6.6969,-5.5629,-3.0116,-1.7094,-1.7347,-1.0015,-1.7401
1933.9315,32.23219167,51.9888,-7.1811,-5.3539,-7.2169,-6.8637,-6.8138,-6.5655,-5.6031,-2.9808,-1.7408,-1.7282,-1.0591,-1.7404
1934.9239,32.24873167,48.4378,-7.0963,-5.3274,-7.1483,-6.8909,-6.7465,-6.7315,-5.6364,-3.0011,-1.7313,-1.7468,-1.1054,-1.9108
1935.9255,32.265425,53.3304,-7.1151,-5.3875,-7.2932,-6.8632,-6.8239,-6.7974,-5.5978,-2.9983,-1.67,-1.7413,-1.0377,-1.9016
1936.9321,32.28220167,50.5603,-7.0798,-5.3109,-7.199,-6.9192,-6.9643,-6.6294,-5.6384,-2.9976,-1.6897,-1.7429,-0.9919,-1.8187
1937.9319,32.298865,47.9681,-7.2379,-5.5194,-7.2536,-6.88,-7.0207,-6.4267,-5.598,-2.9627,-1.7097,-1.7672,-0.9775,-1.8532
1938.9554,32.31592333,52.0551,-7.2965,-5.3545,-7.2063,-6.9129,-7.1057,-6.5627,-5.598,-2.9607,-1.7178,-1.7554,-0.9065,-1.805
1939.9613,32.33268833,45.199,-7.2199,-5.3667,-7.2599,-6.9606,-6.8112,-6.6925,-5.5746,-3.0226,-1.7009,-1.7475,-1.0142,-1.735
1940.8559,32.34759833,49.4848,-7.1197,-5.2937,-7.2336,-6.9705,-6.887,-6.7721,-5.5965,-3.0155,-1.6926,-1.7459,-0.9711,-1.8029
1941.8694,32.36449,48.3201,-7.1957,-5.3485,-7.2483,-6.8727,-6.687,-6.3203,-5.6405,-3.0369,-1.7007,-1.7343,-0.9898,-1.6772
1942.8694,32.38115667,51.3304,-7.1171,-5.3555,-7.2234,-6.9388,-6.9766,-6.4371,-5.6099,-2.9587,-1.7352,-1.7502,-1.044,-1.7776
1943.8694,32.39782333,52.9005,-7.277,-5.3918,-7.2613,-6.9652,-7.0198,-6.261,-5.6341,-3.0065,-1.7276,-1.7667,-1.0311,-1.7327
1944.8622,32.41437,53.2099,-7.2136,-5.4453,-7.2339,-6.9487,-7.2118,-6.4505,-5.6099,-3.0127,-1.7171,-1.7547,-1.033,-1.7976
1945.8839,32.43139833,48.4874,-7.2002,-5.4165,-7.1651,-6.9482,-6.8791,-6.3056,-5.6334,-2.9948,-1.6815,-1.7366,-1.0552,-1.8407
1946.8859,32.44809833,47.9587,-7.2355,-5.4245,-7.2151,-6.9541,-6.8748,-6.3709,-5.6769,-3.0388,-1.688,-1.7238,-1.0492,-1.8949
1947.8899,32.46483167,52.031,-7.2244,-5.4984,-7.2776,-6.9644,-7.0719,-6.6838,-5.6481,-2.9647,-1.7108,-1.736,-1.0735,-1.793
1948.8399,32.480665,48.1631,-7.2616,-5.4544,-7.2112,-7.0467,-6.9422,-6.555,-5.6782,-3.0018,-1.6904,-1.745,-0.959,-1.8597
1949.7212,32.49535333,52.2224,-7.2005,-5.3349,-7.304,-6.9259,-7.0604,-6.566,-5.6045,-2.9571,-1.6914,-1.7293,-1.0079,-1.6129
1950.6253,32.51042167,39.3076,-7.2554,-5.4582,-7.2531,-6.9611,-7.0784,-6.5528,-5.6321,-2.9688,-1.7007,-1.7171,-1.0274,-1.8033
1951.6181,32.52696833,51.9757,-7.179,-5.4238,-7.273,-7.0867,-6.9336,-6.2442,-5.6122,-2.9426,-1.7191,-1.7421,-0.9828,-1.8992
1952.6138,32.54356333,49.769,-7.2261,-5.5362,-7.2522,-7.0268,-6.976,-6.3894,-5.599,-3.013,-1.7213,-1.7641,-0.9647,-1.8226
1953.622,32.56036667,44.1629,-7.2513,-5.4456,-7.3751,-7.0518,-7.2362,-6.24,-5.6031,-3.0218,-1.7285,-1.7299,-0.9346,-1.6955
1954.5799,32.57633167,51.6944,-7.2894,-5.5139,-7.325,-7.0526,-7.0653,-6.0586,-5.5951,-3.0125,-1.7084,-1.7371,-1.0144,-1.8543
1955.5821,32.593035,52.817,-7.3946,-5.4071,-7.2739,-7.0869,-6.7591,-6.2785,-5.5702,-3.0041,-1.7224,-1.7632,-0.945,-1.8324
1956.602,32.61003333,49.1827,-7.2031,-5.4,-7.3448,-7.0703,-7.1872,-6.531,-5.6207,-3.0177,-1.7223,-1.7548,-0.9317,-1.6606
1957.5941,32.62656833,48.6154,-7.1881,-5.3929,-7.3093,-6.9527,-7.1119,-6.1263,-5.615,-2.968,-1.7293,-1.7454,-0.8919,-1.8797
1958.4992,32.64165333,52.0588,-7.2137,-5.4053,-7.2452,-6.9979,-7.0927,-7.0977,-5.6287,-3.0073,-1.7161,-1.7315,-0.9705,-1.7941
1959.4839,32.658065,48.0761,-7.1987,-5.4544,-7.3196,-7.0047,-7.0272,-6.5652,-5.5531,-2.9999,-1.6666,-1.7372,-0.9402,-1.8329
1960.4799,32.674665,52.3546,-7.3239,-5.4179,-7.3669,-6.998,-7.0641,-6.5154,-5.5621,-2.9633,-1.7045,-1.728,-0.9806,-1.793
1961.4876,32.69146,48.6238,-7.2071,-5.4753,-7.3139,-6.9416,-6.9848,-6.0573,-5.6399,-3.0194,-1.7014,-1.7287,-1.029,-2.0307
1962.3734,32.70622333,53.1748,-7.1993,-5.4944,-7.3733,-6.9716,-7.0475,-7.0039,-5.6531,-2.9878,-1.7035,-1.7285,-0.9348,-1.8998
1963.3473,32.722455,49.8585,-7.2413,-5.4722,-7.344,-7.0425,-7.0816,-6.4356,-5.6117,-3.0162,-1.7003,-1.7626,-1.0657,-1.7064
1964.2941,32.738235,41.3924,-7.2225,-5.3757,-7.3565,-6.9896,-7.1212,-6.699,-5.6287,-3.0053,-1.7126,-1.7315,-0.9474,-1.7913
1965.3038,32.75506333,51.6843,-7.4253,-5.5548,-7.4104,-7.0452,-6.9263,-6.4459,-5.618,-2.9785,-1.6853,-1.7461,-1.0364,-1.7877
1966.2378,32.77063,52.3114,-7.3164,-5.4095,-7.4114,-7.047,-7.1552,-6.9784,-5.5792,-2.9974,-1.701,-1.7031,-0.9282,-1.7189
1967.1996,32.78666,49.4669,-7.2095,-5.3781,-7.2696,-6.938,-7.1279,-5.7294,-5.61,-3.0271,-1.7097,-1.748,-0.9727,-1.9647
1967.9466,32.79911,37.7822,-7.311,-5.4088,-7.3326,-6.961,-7.1265,-6.5225,-5.6169,-3.016,-1.7195,-1.7728,-0.9856,-1.6923
1968.8417,32.81402833,51.7187,-7.2385,-5.5733,-7.3768,-7.1415,-7.2718,-6.8098,-5.5823,-2.9646,-1.6912,-1.7633,-0.939,-1.9817
1969.7772,32.82962,47.8167,-7.3118,-5.5431,-7.2653,-6.9331,-6.8709,-6.6145,-5.6307,-2.981,-1.7029,-1.7418,-0.9333,-1.7085
1970.7219,32.845365,51.7476,-7.3652,-5.4811,-7.3463,-7.1338,-7.2404,-6.6195,-5.6105,-2.9751,-1.7108,-1.7033,-0.9658,-1.6382
1971.708,32.8618,48.8069,-7.3014,-5.4608,-7.2893,-7.0213,-7.3418,-6.469,-5.5719,-2.9561,-1.7198,-1.719,-0.9154,-1.8948
1972.6683,32.877805,49.4485,-7.2178,-5.4571,-7.2931,-7.0585,-7.1082,-6.2289,-5.5935,-2.9624,-1.7127,-1.7424,-0.9594,-1.7977
1973.6672,32.89445333,48.2059,-7.2509,-5.5367,-7.292,-7.0617,-7.1025,-6.2437,-5.6319,-2.9353,-1.7022,-1.7473,-0.9418,-1.9865
1974.6732,32.91122,47.6714,-7.247,-5.5187,-7.3126,-7.0144,-6.9637,-6.3011,-5.6065,-3.0089,-1.7304,-1.7291,-0.9929,-2.021
1975.7359,32.92893167,51.8348,-7.4266,-5.4279,-7.3769,-7.1348,-6.9909,-6.3586,-5.565,-3.0037,-1.6787,-1.7199,-0.971,-1.6922
1976.7338,32.94556333,52.7201,-7.3967,-5.5602,-7.3401,-7.1283,-7.0136,-6.27,-5.588,-2.9487,-1.707,-1.7276,-0.9437,-1.9674
1977.6932,32.96155333,48.5668,-7.4511,-5.4483,-7.4356,-7.0169,-7.2896,-6.2844,-5.6136,-2.9608,-1.6843,-1.7416,-0.9615,-1.8516
1978.5799,32.97633167,42.8123,-7.296,-5.451,-7.2837,-7.0577,-7.0878,-6.646,-5.6,-2.9851,-1.6846,-1.7485,-0.9812,-1.7657
1979.4459,32.990765,51.449,-7.4426,-5.5364,-7.4067,-7.0604,-7.1239,-6.7726,-5.6438,-2.9982,-1.7264,-1.7404,-0.9813,-1.8964
1980.4078,33.00679667,47.7233,-7.2739,-5.5008,-7.3824,-7.1401,-7.071,-6.0648,-5.5711,-2.981,-1.6982,-1.7331,-1.052,-1.8068
1981.4293,33.02382167,51.7222,-7.3381,-5.6772,-7.381,-7.1332,-7.2565,-6.1145,-5.5615,-2.9889,-1.7099,-1.7247,-1.0567,-1.8407
1982.4164,33.04027333,42.2567,-7.2814,-5.4789,-7.4313,-7.0571,-7.1364,-6.6963,-5.5832,-2.9862,-1.7062,-1.7267,-0.9549,-1.7936
1983.3181,33.05530167,49.2216,-7.3345,-5.587,-7.349,-7.0154,-7.1821,-6.661,-5.5891,-2.9541,-1.7035,-1.7303,-1.0314,-1.7654
1984.3215,33.072025,48.1126,-7.384,-5.5995,-7.3964,-7.1584,-7.1189,-6.6176,-5.5689,-2.9825,-1.7043,-1.7249,-0.9033,-1.8067
1985.3234,33.08872333,50.2219,-7.4357,-5.5034,-7.4285,-7.087,-6.9589,-6.8362,-5.6086,-2.9785,-1.7139,-1.7208,-0.9935,-1.8251
1986.3254,33.10542333,52.2783,-7.3747,-5.6573,-7.4144,-7.0031,-7.0401,-7.1905,-5.5812,-2.9892,-1.7115,-1.7403,-0.9545,-1.7656
1987.3662,33.12277,52.5467,-7.3622,-5.5127,-7.3639,-7.0684,-6.9887,-6.5939,-5.6258,-2.9906,-1.6954,-1.7421,-0.9925,-1.7832
1988.3732,33.13955333,49.2342,-7.2957,-5.6958,-7.3738,-7.1494,-7.0677,-6.4761,-5.5742,-2.9759,-1.692,-1.7321,-0.9304,-1.9005
1989.3598,33.15599667,48.1912,-7.4161,-5.5444,-7.4641,-7.1538,-7.0356,-6.4752,-5.5843,-2.9818,-1.6893,-1.7311,-0.974,-1.9269
1990.3637,33.17272833,51.3229,-7.3463,-5.5754,-7.4336,-7.1569,-7.1202,-6.3426,-5.5911,-2.9501,-1.7089,-1.7126,-0.8924,-1.8687
1991.3654,33.18942333,49.0942,-7.417,-5.4607,-7.4918,-7.0759,-7.0761,-6.6445,-5.6153,-2.9741,-1.6973,-1.7384,-0.9619,-1.7607
1992.3886,33.20647667,52.1298,-7.4569,-5.612,-7.4058,-7.1009,-7.1437,-6.7068,-5.6081,-3.0116,-1.706,-1.7085,-1.0057,-1.8504
1993.3952,33.22325333,47.8374,-7.4524,-5.6399,-7.4971,-7.1284,-7.131,-6.5816,-5.6344,-2.9476,-1.7025,-1.7099,-1.0188,-1.8189
1994.3932,33.23988667,39.1177,-7.2576,-5.6214,-7.4394,-7.1617,-7.103,-6.4444,-5.6212,-3.016,-1.6894,-1.7338,-1.0105,-1.7279
1995.4011,33.256685,52.5594,-7.4466,-5.5595,-7.3586,-7.1475,-7.2301,-6.7538,-5.6144,-2.9912,-1.7132,-1.75,-0.9467,-1.9169
1996.42,33.27366667,48.738,-7.3303,-5.673,-7.4222,-7.1322,-7.0177,-6.7394,-5.6257,-2.9651,-1.6991,-1.7157,-1.0525,-1.7391
1997.4392,33.29065333,51.7991,-7.3552,-5.681,-7.4531,-7.0904,-7.2682,-6.6985,-5.5729,-2.9876,-1.6771,-1.7254,-0.9556,-2.0261
1998.4412,33.30735333,46.0694,-7.317,-5.6885,-7.3987,-7.143,-7.1961,-6.7391,-5.6111,-3.0347,-1.713,-1.716,-0.9514,-1.669
1999.4437,33.32406167,51.9071,-7.4416,-5.6782,-7.417,-7.2434,-7.1323,-6.6816,-5.6004,-2.9802,-1.7033,-1.6818,-0.9949,-1.9199
2000.4471,33.340785,49.5104,-7.3791,-5.7059,-7.4271,-7.1446,-7.2544,-6.8437,-5.5487,-2.9648,-1.6929,-1.7059,-1.0258,-1.9923
2001.4512,33.35752,40.6987,-7.3611,-5.6982,-7.4407,-7.1475,-7.1232,-6.8643,-5.6069,-2.9953,-1.6813,-1.7196,-0.9939,-1.879
2002.3591,33.37265167,51.7516,-7.4437,-5.7309,-7.4278,-7.1262,-7.2987,-6.8917,-5.6416,-2.923,-1.7173,-1.7202,-0.8876,-1.7962
2003.3465,33.38910833,51.9848,-7.441,-5.5501,-7.5097,-7.0883,-7.1643,-6.9381,-5.5954,-2.9529,-1.6782,-1.7241,-0.9946,-1.8096
