Time_s,Time_min,f1_Hz,f3_Hz,f5_Hz,f7_Hz,f9_Hz,f11_Hz,f13_Hz,D3_ppm,D5_ppm,D7_ppm,D9_ppm,D11_ppm,D13_ppm
1247.5779,20.792965,-29.8874,-27.8991,-26.092,-25.2299,-24.6214,-24.1921,-23.519,2.7685,2.3146,2.0847,1.9706,1.9245,1.8806
1248.9203,20.81533833,-29.8698,-27.9907,-26.315,-25.2452,-24.6862,-24.0085,-23.6787,2.8156,2.282,2.0757,1.9961,1.7855,2.0215
1250.3148,20.83858,-29.8365,-27.9611,-26.3294,-25.2712,-24.5993,-24.0573,-23.9209,2.7782,2.3338,2.0771,1.9993,1.8347,1.829
1251.7085,20.86180833,-29.8744,-27.9197,-26.2935,-25.189,-24.6094,-24.0765,-24.0007,2.7609,2.356,2.0837,1.998,1.8191,1.7994
1253.0366,20.88394333,-29.955,-28.0409,-26.2722,-25.1965,-24.6085,-24.2052,-23.3307,2.7337,2.3499,2.1159,2.0319,1.848,1.8604
1254.5027,20.90837833,-29.8578,-27.7841,-26.3236,-25.2778,-24.6037,-24.0311,-23.273,2.7505,2.2973,2.0286,1.9846,1.8451,2.0185
1255.9386,20.93231,-29.982,-27.9985,-26.3979,-25.3022,-24.6713,-24.041,-23.4165,2.7848,2.3176,2.0813,2.0081,1.842,1.9362
1257.2978,20.95496333,-29.9574,-27.9624,-26.4383,-25.2925,-24.6713,-23.9571,-23.6989,2.8032,2.3637,2.0959,1.9668,1.9771,2.0617
1258.6695,20.977825,-30.0296,-28.0807,-26.4096,-25.3237,-24.691,-24.0251,-24.3646,2.824,2.3808,2.0807,1.996,1.8299,1.8656
1260.0388,21.00064667,-29.9085,-27.9212,-26.3481,-25.3105,-24.7467,-24.0482,-23.6385,2.8451,2.3921,2.0984,2.0265,1.7691,2.1764
1261.424,21.02373333,-29.9667,-28.1252,-26.3877,-25.3237,-24.7254,-24.0761,-23.3676,2.7931,2.3282,2.0754,2.031,1.8105,1.7077
1262.862,21.0477,-29.8748,-28.0225,-26.3991,-25.4315,-24.704,-23.9305,-23.3618,2.7855,2.3604,2.1107,2.0314,1.896,1.8135
1264.3178,21.07196333,-29.9603,-28.1359,-26.3222,-25.3385,-24.6748,-24.0129,-23.8655,2.7292,2.3518,2.101,1.992,1.8146,1.857
1265.596,21.09326667,-30.0505,-28.0922,-26.3822,-25.4498,-24.7041,-24.0732,-24.1247,2.7751,2.3598,2.1118,2.0182,1.9073,1.895
1266.982,21.11636667,-29.9805,-28.0944,-26.4071,-25.4058,-24.6423,-24.2546,-23.9915,2.7899,2.3542,2.0588,2.0022,1.8191,1.8394
1268.3724,21.13954,-30.0566,-28.1807,-26.3704,-25.2983,-24.7021,-24.1921,-23.8347,2.7734,2.3847,2.1061,1.993,1.796,1.9033
1269.9084,21.16514,-30.0427,-27.96,-26.3929,-25.3086,-24.7313,-24.3076,-23.6607,2.7923,2.3354,2.0723,1.9802,1.7871,1.7036
1271.3234,21.18872333,-30.0333,-28.1558,-26.3668,-25.2975,-24.7948,-24.0341,-23.4634,2.7888,2.2942,2.1197,1.969,1.7947,2.1581
1272.742,21.21236667,-29.9473,-28.1199,-26.376,-25.3747,-24.8422,-24.4136,-23.8072,2.7834,2.3136,2.0892,1.9871,1.7437,2.0646
1274.1247,21.23541167,-30.08,-28.1661,-26.4287,-25.3593,-24.7245,-23.9468,-23.9556,2.7392,2.3635,2.088,1.9941,1.8732,1.8356
1275.4861,21.25810167,-29.9519,-27.9974,-26.5178,-25.466,-24.736,-24.1629,-23.7297,2.7267,2.3117,2.1011,2.0351,1.8252,1.933
1276.8926,21.28154333,-30.0092,-28.0947,-26.3938,-25.4174,-24.684,-24.1125,-24.4268,2.8165,2.3347,2.1052,1.9717,1.899,1.6691
1278.246,21.3041,-29.9608,-28.1519,-26.4721,-25.4489,-24.8346,-23.9815,-23.0158,2.8142,2.329,2.0941,2.0167,1.7856,1.7751
1279.748,21.32913333,-30.1077,-27.9792,-26.4402,-25.4128,-24.7478,-24.0836,-23.8778,2.8004,2.3338,2.0972,2.0332,1.8212,1.7348
1281.1308,21.35218,-30.0038,-28.1387,-26.4406,-25.3943,-24.8283,-24.3133,-23.862,2.7806,2.3131,2.121,2.0189,1.859,1.8079
1282.5538,21.37589667,-30.082,-28.0832,-26.5439,-25.4186,-24.7954,-24.1714,-23.8761,2.7799,2.3784,2.0727,2.0393,1.9039,1.7128
1283.9439,21.399065,-30.0194,-28.1426,-26.4248,-25.4799,-24.7772,-24.3853,-24.2446,2.7969,2.3174,2.0545,2.02,1.8438,1.9646
1285.348,21.42246667,-30.1399,-28.1828,-26.4601,-25.3619,-24.7821,-24.2677,-23.8067,2.7442,2.3365,2.0512,2.0114,1.8318,1.8698
1286.7985,21.44664167,-30.1176,-28.2179,-26.4853,-25.4711,-24.8191,-24.4615,-23.8857,2.7321,2.3593,2.0723,2.0222,1.8059,1.9565
1288.146,21.4691,-30.027,-28.3105,-26.4774,-25.4306,-24.8448,-24.1178,-23.7901,2.7671,2.3798,2.099,2.0227,1.8194,1.7232
1289.6018,21.49336333,-30.1112,-28.0604,-26.3865,-25.5117,-24.7397,-24.2338,-24.1599,2.7954,2.3526,2.0625,2.0064,1.8737,1.7987
1291.1116,21.51852667,-30.1755,-28.1193,-26.4806,-25.4163,-24.867,-24.2059,-23.7443,2.7618,2.3637,2.0974,2.0121,1.8006,1.8742
1292.6246,21.54374333,-30.1548,-28.2069,-26.5644,-25.5757,-24.8266,-24.3311,-23.6289,2.7736,2.3286,2.1321,2.0145,1.7701,2.131
1294.1323,21.56887167,-30.0701,-28.3262,-26.3609,-25.5136,-24.9428,-24.4255,-24.4994,2.7444,2.3204,2.1432,2.0126,1.742,1.9079
1295.5065,21.591775,-30.1249,-28.3135,-26.4459,-25.4386,-24.9115,-24.1705,-24.1009,2.7458,2.3723,2.0906,2.01,1.8652,1.7518
1296.8904,21.61484,-30.0704,-28.3084,-26.6016,-25.5028,-24.9344,-24.289,-23.9826,2.8309,2.381,2.1025,2.0034,1.8303,1.793
1298.33,21.63883333,-30.1728,-28.3171,-26.4455,-25.4483,-24.8669,-24.3112,-23.9047,2.7713,2.4022,2.1004,2.0243,1.8628,1.6655
1299.7451,21.66241833,-30.0485,-28.2436,-26.4332,-25.455,-24.8452,-24.2773,-23.4852,2.7767,2.2949,2.1136,2.0223,1.9047,1.9414
1301.2218,21.68703,-30.0979,-28.2208,-26.4406,-25.5069,-24.9414,-24.1552,-23.9917,2.7527,2.3432,2.0737,2.007,1.8334,1.9055
1302.5737,21.70956167,-30.2309,-28.2258,-26.5636,-25.5426,-24.9143,-24.3534,-24.0147,2.7605,2.3314,2.0764,2.0096,1.8431,1.8753
1303.9749,21.732915,-30.1891,-28.1735,-26.5105,-25.5597,-24.9222,-24.0367,-23.8858,2.7548,2.3587,2.0955,2.0038,1.8657,2.0041
1305.3182,21.75530333,-30.2731,-28.1851,-26.4996,-25.512,-24.85,-24.2695,-23.6976,2.8111,2.3388,2.1234,2.0058,1.7942,1.8849
1306.78,21.77966667,-30.1847,-28.1559,-26.6115,-25.6299,-24.8844,-24.3051,-24.1195,2.7956,2.3276,2.0731,2.0144,1.9028,1.9316
1308.1691,21.80281833,-30.2589,-28.2574,-26.5644,-25.4675,-24.9308,-24.4831,-23.7203,2.7374,2.3758,2.0877,1.9755,1.7837,1.9145
1309.5104,21.82517333,-30.1576,-28.3331,-26.6007,-25.5476,-25.0831,-24.1743,-24.1279,2.816,2.3575,2.1115,1.9657,1.8672,1.9105
1310.8988,21.84831333,-30.2808,-28.2687,-26.7267,-25.5104,-24.9478,-24.3618,-24.5517,2.7908,2.3577,2.1054,1.9883,1.9358,1.8391
1312.2603,21.871005,-30.275,-28.2598,-26.6865,-25.5966,-25.0203,-24.2608,-23.7368,2.8032,2.3617,2.1086,1.9934,1.8462,1.8291
1313.6743,21.89457167,-30.2655,-28.2772,-26.5574,-25.6941,-24.9583,-24.3281,-24.0136,2.7827,2.3518,2.1272,1.995,1.882,2.0084
1315.1041,21.91840167,-30.2621,-28.1821,-26.6495,-25.5024,-25.0425,-24.4398,-23.7279,2.7828,2.3537,2.1172,2.0158,1.7493,1.7886
1316.46,21.941,-30.1883,-28.2115,-26.6856,-25.6356,-25.0203,-24.3477,-24.2409,2.7899,2.3521,2.0938,2.0137,1.8782,1.8058
1317.9023,21.96503833,-30.2971,-28.3865,-26.5922,-25.628,-24.9902,-24.5049,-24.5411,2.7788,2.352,2.107,2,1.815,2.0998
1319.3127,21.988545,-30.3073,-28.3031,-26.6108,-25.6308,-24.9838,-24.5382,-24.1249,2.7837,2.3241,2.1156,2.0046,1.868,1.9482
1320.6538,22.01089667,-30.2039,-28.424,-26.7052,-25.6215,-24.9833,-24.4204,-24.3702,2.7704,2.4011,2.1155,2.0104,1.8978,1.7691
1322.14,22.03566667,-30.2977,-28.3668,-26.5735,-25.6848,-25.0135,-24.6247,-24.1021,2.7775,2.3577,2.0812,2.016,1.9038,1.745
1323.5396,22.05899333,-30.1336,-28.3383,-26.6281,-25.5729,-24.9624,-24.1972,-24.2169,2.7478,2.3675,2.1081,2.016,1.9157,2.0022
1324.9878,22.08313,-30.1801,-28.4199,-26.7278,-25.6248,-24.9235,-24.3025,-24.3303,2.7441,2.3754,2.0902,1.9943,1.7957,1.7067
1326.355,22.10591667,-30.2373,-28.2795,-26.6851,-25.6303,-25.0707,-24.2673,-23.9223,2.8314,2.368,2.094,2.0113,1.8321,1.9852
1327.8027,22.130045,-30.2779,-28.2411,-26.6146,-25.719,-25.0587,-24.0498,-23.8998,2.8131,2.3622,2.1375,1.993,1.8208,1.953
1329.2158,22.15359667,-30.3408,-28.3651,-26.8038,-25.6776,-25.1053,-24.5997,-24.2262,2.8504,2.3769,2.0771,1.9829,1.8707,1.7089
1330.619,22.17698333,-30.1923,-28.5669,-26.6653,-25.6638,-25.0289,-24.6402,-24.2053,2.7651,2.3049,2.0955,1.9899,1.9402,1.6669
1332.0766,22.20127667,-30.3282,-28.3025,-26.7742,-25.6582,-25.0038,-24.4341,-24.0239,2.7666,2.3631,2.116,1.987,1.8476,1.5235
1333.4461,22.22410167,-30.3324,-28.339,-26.7845,-25.6801,-25.0547,-24.3841,-24.1493,2.8187,2.3219,2.0596,1.991,1.9054,1.848
1334.8046,22.24674333,-30.2961,-28.3657,-26.7364,-25.7296,-25.1371,-24.574,-24.2718,2.735,2.3796,2.1172,2.0086,1.8876,2.0697
1336.156,22.26926667,-30.2142,-28.39,-26.702,-25.621,-25.0243,-24.5809,-24.0901,2.7747,2.3732,2.1131,2.0247,1.8545,2.1547
1337.658,22.2943,-30.3869,-28.5939,-26.694,-25.5818,-25.0083,-24.3865,-23.8678,2.8033,2.3366,2.1025,2.0542,1.8309,1.8386
1339.1085,22.318475,-30.2786,-28.4468,-26.7422,-25.7142,-25.0965,-24.7151,-24.0958,2.7832,2.3911,2.0907,2.0035,1.8593,1.7902
1340.4688,22.34114667,-30.4343,-28.3496,-26.6943,-25.7325,-25.0385,-24.8455,-23.9753,2.7686,2.325,2.0963,2.0251,1.8906,1.944
1341.8244,22.36374,-30.3815,-28.5201,-26.7947,-25.6816,-25.069,-24.3513,-24.5096,2.8002,2.3449,2.06,2.0301,1.8097,1.7039
1343.2377,22.387295,-30.342,-28.4356,-26.8964,-25.703,-25.1434,-24.7161,-24.4192,2.7927,2.3536,2.1281,1.9913,1.8756,2.1301
1344.744,22.4124,-30.4364,-28.4858,-26.8075,-25.7559,-25.1335,-24.5113,-23.9689,2.8038,2.36,2.1044,1.9981,1.887,1.8214
1346.23,22.43716667,-30.4077,-28.5548,-26.8039,-25.7445,-25.1636,-24.5622,-24.4451,2.854,2.3885,2.137,1.9816,1.7916,1.743
1347.6757,22.46126167,-30.3759,-28.4748,-26.7412,-25.6996,-25.1279,-24.539,-24.0638,2.8288,2.3943,2.0812,2.033,1.8166,1.8447
1349.0917,22.48486167,-30.3982,-28.4349,-26.7035,-25.7453,-25.0051,-24.5406,-24.2292,2.7911,2.3222,2.1005,2.0004,1.8875,2.1973
1350.4326,22.50721,-30.4021,-28.3833,-26.8627,-25.7094,-25.0997,-24.5074,-23.9151,2.798,2.4041,2.1046,2.0186,1.8468,1.872
1351.788,22.5298,-30.4247,-28.4887,-26.8342,-25.7361,-25.2036,-24.367,-24.5621,2.7571,2.3809,2.0998,2.0085,1.8181,1.9849
1353.2879,22.55479833,-30.3659,-28.4261,-26.8246,-25.719,-25.1686,-24.8371,-24.7871,2.8382,2.4195,2.1013,1.9911,1.9141,1.8451
1354.7865,22.579775,-30.5356,-28.4428,-26.8424,-25.7211,-25.2024,-24.4972,-24.3064,2.8275,2.3542,2.0585,2.0274,1.921,1.8553
1356.2457,22.604095,-30.4216,-28.4761,-26.8423,-25.8149,-25.224,-24.5355,-24.0523,2.7714,2.3078,2.0761,2.0334,1.834,2.0272
1357.5774,22.62629,-30.3451,-28.4541,-26.8079,-25.8591,-25.1876,-24.4133,-24.3155,2.8224,2.375,2.1374,2.0174,1.8803,1.6486
1358.96,22.64933333,-30.4929,-28.441,-26.8872,-25.6889,-25.211,-24.463,-24.5788,2.7723,2.343,2.1367,2.0054,1.8968,1.7394
1360.4638,22.67439667,-30.3964,-28.4966,-26.8599,-25.8003,-25.1259,-24.441,-24.0638,2.8354,2.3893,2.1179,2.0515,1.8298,1.8695
1361.9218,22.69869667,-30.3836,-28.5181,-26.8617,-25.8436,-25.1733,-24.4476,-23.9957,2.8078,2.3296,2.1162,2.0295,1.8236,1.824
1363.38,22.723,-30.3741,-28.5627,-26.8098,-25.872,-25.1918,-24.6911,-24.4262,2.7963,2.3789,2.0979,2.0396,1.9502,1.8802
1364.8843,22.74807167,-30.4809,-28.4685,-26.8065,-25.8975,-25.2061,-24.7271,-24.2152,2.7875,2.3461,2.1344,1.9609,1.9232,1.8894
1366.2319,22.77053167,-30.4227,-28.5236,-26.8122,-25.8618,-25.1599,-24.5793,-23.843,2.8597,2.325,2.1175,2.0065,1.9379,1.6947
1367.6038,22.79339667,-30.534,-28.6298,-26.8685,-25.831,-25.2111,-24.5157,-24.7285,2.8394,2.3606,2.1087,2.0127,1.7819,2.0301
1369.0637,22.81772833,-30.4567,-28.55,-26.9037,-25.8956,-25.2007,-24.6461,-24.5733,2.7874,2.34,2.0772,2.0679,1.8691,1.8348
1370.49,22.8415,-30.5427,-28.4825,-26.8998,-25.8469,-25.241,-24.718,-24.4741,2.782,2.3738,2.1319,2.0196,1.8802,1.8696
1371.9985,22.86664167,-30.4521,-28.502,-26.9131,-25.9319,-25.1957,-24.5639,-24.4379,2.8623,2.3909,2.1189,2.0244,1.7864,1.9987
1373.494,22.89156667,-30.5982,-28.5279,-26.8605,-25.7697,-25.1652,-24.526,-23.9519,2.8093,2.4028,2.0355,2.0542,1.8615,1.9525
1374.8182,22.91363667,-30.5016,-28.516,-26.8342,-25.8435,-25.2261,-24.7401,-24.4148,2.7955,2.3654,2.1217,2.0174,1.8288,2.0406
1376.2186,22.93697667,-30.5546,-28.5959,-26.802,-25.8302,-25.1968,-24.3342,-24.2572,2.7248,2.3499,2.1164,2.0141,1.7955,1.8566
1377.6544,22.96090667,-30.5244,-28.6565,-26.9419,-25.8437,-25.1737,-24.9728,-23.891,2.7739,2.3306,2.1229,1.9921,1.8754,1.8377
1378.8949,22.98158167,-30.4013,-28.5471,-26.9391,-25.9137,-25.2142,-24.6049,-24.601,2.8151,2.3205,2.1338,2.0377,1.7798,1.6605
1380.2865,23.004775,-30.4357,-28.6635,-26.9287,-25.8622,-25.313,-24.7885,-24.6006,2.7604,2.3658,2.1274,2.0037,1.7723,1.7213
1381.723,23.02871667,-30.5249,-28.6074,-26.8035,-25.8874,-25.327,-24.5954,-24.2012,2.7725,2.4222,2.1058,2.0349,1.9778,1.7451
1383.1679,23.05279833,-30.436,-28.493,-26.9857,-25.9188,-25.1729,-24.5113,-23.9882,2.7888,2.3301,2.1022,2.0108,1.9589,1.9916
1384.5918,23.07653,-30.4945,-28.564,-26.9983,-25.9608,-25.2877,-24.7717,-24.4879,2.8332,2.3881,2.0733,2.0426,1.988,2.0072
1386.1096,23.10182667,-30.5457,-28.6633,-26.9679,-25.9463,-25.2778,-24.5827,-24.2802,2.8752,2.3406,2.138,2.0026,1.7472,1.7513
1387.5284,23.12547333,-30.5372,-28.6174,-26.8893,-25.8786,-25.2401,-24.5967,-24.7225,2.8289,2.385,2.0975,1.996,1.894,1.7582
1388.938,23.14896667,-30.4703,-28.5662,-26.88,-25.9457,-25.2832,-24.7398,-24.6278,2.8003,2.3624,2.064,1.9992,1.8533,2.0313
1390.388,23.17313333,-30.506,-28.4589,-26.9218,-25.9922,-25.3047,-24.6868,-24.5438,2.7649,2.3251,2.0954,2.0123,1.8234,2.0162
1391.8505,23.19750833,-30.5714,-28.5654,-26.8371,-25.9613,-25.2368,-24.65,-24.3964,2.7634,2.3629,2.1465,2.0437,1.8026,1.9582
1393.2756,23.22126,-30.4761,-28.6925,-26.8548,-25.9453,-25.2667,-24.3803,-24.3824,2.8627,2.3907,2.1238,2.011,1.865,2.0376
1394.6565,23.244275,-30.5747,-28.7053,-27.015,-25.8868,-25.2914,-24.7403,-24.4684,2.7973,2.3951,2.1264,2.0061,1.8236,1.9743
1396.0312,23.26718667,-30.6383,-28.5698,-26.9628,-25.9053,-25.2549,-24.856,-23.9168,2.7792,2.3539,2.1044,2.008,1.8933,1.8085
1397.468,23.29113333,-30.5364,-28.7961,-26.9268,-25.9071,-25.403,-24.7877,-24.6596,2.7837,2.3682,2.1113,2.01,1.8616,1.8244
1398.9255,23.315425,-30.4588,-28.6395,-26.9406,-25.9246,-25.3823,-24.8458,-24.3194,2.8102,2.3798,2.1383,2.0048,1.6984,1.6292
1400.3215,23.33869167,-30.5184,-28.7529,-26.9841,-25.9958,-25.3806,-24.915,-24.8346,2.8649,2.3832,2.1351,2.0528,1.8384,1.7479
1401.6386,23.36064333,-30.6604,-28.6919,-26.9367,-25.8795,-25.3006,-24.765,-24.6681,2.779,2.3622,2.1156,2.0022,1.8127,1.7792
1403.0448,23.38408,-30.5797,-28.7294,-26.9866,-25.9912,-25.3849,-24.8906,-24.7033,2.7871,2.394,2.1259,2.0308,1.9373,1.8606
1404.5448,23.40908,-30.5711,-28.7699,-27.0314,-25.9346,-25.3459,-24.8322,-24.2909,2.823,2.3711,2.1028,2.0463,1.8482,1.9173
1406.042,23.43403333,-30.7931,-28.6558,-27.0551,-25.9688,-25.4036,-24.9011,-24.5434,2.8539,2.3852,2.1327,2.0035,1.8247,1.9061
1407.53,23.45883333,-30.5762,-28.7481,-26.9631,-25.8975,-25.3769,-24.7751,-24.4182,2.7773,2.3332,2.1023,2.045,1.9621,2.0459
1409.0447,23.48407833,-30.7377,-28.7808,-27.0827,-26.0352,-25.3532,-24.8753,-24.3162,2.8429,2.3882,2.0847,2.04,1.9008,1.9364
1410.532,23.50886667,-30.536,-28.7004,-26.9188,-26.0089,-25.3915,-24.8371,-24.798,2.8216,2.4042,2.1277,2.0573,1.807,1.7905
1411.9645,23.53274167,-30.6152,-28.7584,-26.9002,-25.8812,-25.3174,-24.7406,-24.6237,2.8155,2.3651,2.1305,2.028,1.864,1.8465
1413.4627,23.55771167,-30.7515,-28.6479,-27.034,-26.0503,-25.4248,-24.7133,-24.4363,2.7641,2.3795,2.1389,2.0262,1.8422,1.8079
1414.9706,23.58284333,-30.5498,-28.9055,-27.1837,-25.9593,-25.3679,-24.5438,-24.7345,2.8155,2.4047,2.1031,2.0078,1.865,1.7385
1416.4298,23.60716333,-30.7081,-28.7649,-27.1112,-25.954,-25.449,-24.8765,-24.2919,2.8594,2.3647,2.0811,2.0329,1.9412,2.0254
1417.7953,23.62992167,-30.6762,-28.7374,-27.0598,-26.0235,-25.3487,-24.8135,-24.8669,2.7978,2.3425,2.1008,2.0403,1.8799,2.0666
1419.1385,23.65230833,-30.5798,-28.771,-27.0468,-26.0369,-25.4125,-24.9947,-24.9928,2.804,2.3739,2.0967,2.0209,1.8866,1.9435
1420.5876,23.67646,-30.564,-28.742,-26.99,-26.0599,-25.4593,-24.628,-24.9379,2.8264,2.3312,2.0961,2.0209,1.921,1.8017
1422.0106,23.70017667,-30.6985,-28.7334,-27.0677,-26.0508,-25.5137,-24.8841,-25.1303,2.7964,2.3447,2.0973,2.0112,1.9178,2.1117
1423.5178,23.72529667,-30.8268,-28.849,-27.1297,-26.0059,-25.3937,-24.6661,-24.7285,2.8457,2.4156,2.0801,2.0264,1.8599,1.9484
1424.8776,23.74796,-30.7417,-28.8288,-27.1092,-26.0902,-25.4468,-24.7369,-25.0184,2.8146,2.3666,2.1369,2.0483,1.9532,2.0339
1426.3367,23.77227833,-30.7017,-28.8242,-27.1107,-25.9545,-25.458,-25.0323,-24.5486,2.8014,2.3667,2.1254,2.0689,1.8612,1.8569
1427.682,23.7947,-30.7663,-28.6932,-27.16,-25.995,-25.3787,-24.6511,-24.841,2.8364,2.3569,2.1961,2.0312,1.9097,1.9498
1429.2107,23.82017833,-30.5275,-28.8125,-27.0688,-26.0302,-25.3682,-24.8528,-24.3564,2.7542,2.3267,2.1121,2.0669,1.8721,1.9313
1430.6564,23.84427333,-30.767,-28.7859,-27.1218,-26.1828,-25.3344,-24.6415,-24.8994,2.8471,2.3784,2.1283,2.0328,1.8316,1.757
1432.0941,23.868235,-30.7072,-28.7803,-27.0364,-26.0556,-25.4598,-24.7254,-24.0823,2.7905,2.3888,2.1218,2.036,1.9209,2.1103
1433.6058,23.89343,-30.6515,-28.7481,-27.1778,-26.0047,-25.3554,-24.6675,-23.7915,2.7782,2.3858,2.1404,2.0218,1.8328,1.7753
1434.9882,23.91647,-30.6878,-28.7216,-27.1113,-26.024,-25.3943,-24.68,-24.2379,2.8294,2.3725,2.1527,1.9959,1.8818,1.851
1436.402,23.94003333,-30.7262,-28.7378,-27.1504,-26.1038,-25.4487,-25.0486,-24.1234,2.8481,2.3738,2.1375,2.0179,1.7815,1.8125
1437.874,23.96456667,-30.6112,-28.8449,-27.0428,-26.0125,-25.4656,-24.7888,-24.4121,2.8622,2.3683,2.1516,1.995,1.9435,1.5595
1439.3854,23.98975667,-30.7312,-28.7932,-27.1454,-26.0899,-25.4758,-24.8352,-25.2348,2.8201,2.3338,2.1409,2.0469,1.87,1.8302
1440.8058,24.01343,-30.7917,-29.0034,-27.1193,-26.1118,-25.4962,-24.8208,-24.5387,2.8207,2.3465,2.0924,2.0249,1.8907,1.7413
1442.2567,24.03761167,-30.7006,-28.7518,-27.1509,-26.1712,-25.4881,-24.848,-24.0219,2.8226,2.3694,2.1516,2.0366,1.7887,2.0711
1443.7268,24.06211333,-30.7275,-28.8027,-27.1574,-26.2126,-25.5712,-24.7887,-24.6016,2.8089,2.3469,2.1094,2.0281,1.8524,1.9306
1445.1962,24.08660333,-30.6479,-28.9151,-27.1914,-26.0994,-25.5915,-24.8874,-24.6271,2.8492,2.3579,2.1179,2.0464,1.8859,2.0379
1446.7295,24.11215833,-30.7898,-28.8398,-27.0266,-26.0939,-25.5119,-24.9671,-24.4496,2.7653,2.3476,2.0962,2.0039,1.9536,2.0101
1448.1057,24.135095,-30.7512,-28.8801,-27.1052,-26.1588,-25.5288,-24.8226,-24.1498,2.8478,2.3537,2.0956,2.0241,1.8818,1.8889
1449.4645,24.15774167,-30.8978,-28.8285,-27.1787,-26.104,-25.536,-25.1389,-24.1604,2.8199,2.3888,2.1718,2.078,1.8406,1.8509
1450.9548,24.18258,-30.7501,-28.8767,-27.1791,-26.0639,-25.4813,-24.9269,-24.3766,2.8174,2.4147,2.1374,2.0353,1.8617,1.8657
1452.368,24.20613333,-30.6546,-28.9289,-27.267,-26.1023,-25.5223,-25.1077,-24.6161,2.9152,2.3505,2.1309,2.0314,1.8619,1.949
1453.7925,24.229875,-30.7072,-28.8188,-27.2755,-26.1783,-25.4758,-24.7721,-25.1998,2.7844,2.3508,2.1416,2.0481,1.9718,1.9663
1455.3236,24.25539333,-30.8009,-28.9353,-27.119,-26.2193,-25.4985,-25.158,-24.9495,2.8635,2.3667,2.1412,2.0025,1.9042,1.8383
1456.7695,24.27949167,-30.8251,-29.0109,-27.1772,-26.0868,-25.5298,-24.8395,-24.327,2.7989,2.3599,2.1375,2.0144,1.8367,1.892
1458.137,24.30228333,-30.8789,-29.0669,-27.3253,-26.1092,-25.5705,-24.7908,-24.9288,2.8198,2.3526,2.1191,2.0318,1.8065,1.9922
1459.2905,24.32150833,-30.8437,-28.8041,-27.225,-26.1384,-25.4404,-24.8307,-24.7404,2.8167,2.3243,2.1506,2.0254,1.945,1.8011
1460.636,24.34393333,-30.7702,-28.8143,-27.2758,-26.1469,-25.6497,-25.0063,-24.6424,2.8195,2.3853,2.1158,2.0643,1.776,1.8259
1462.0288,24.36714667,-30.905,-28.9675,-27.2102,-26.1752,-25.556,-24.7974,-25.0412,2.8241,2.3905,2.1143,2.0454,1.8499,2.0234
1463.5085,24.39180833,-30.8717,-28.9662,-27.2544,-26.283,-25.5787,-25.1205,-24.1186,2.8666,2.4092,2.1059,2.0398,1.8699,1.939
1465.0166,24.41694333,-30.9147,-28.9757,-27.3012,-26.1895,-25.5934,-25.2112,-25.236,2.7966,2.3485,2.0931,2.0382,1.9192,1.6581
1466.5445,24.44240833,-30.8675,-29.0354,-27.2076,-26.1741,-25.5272,-25.0773,-24.2328,2.7801,2.3878,2.1378,2.0557,1.9488,1.8147
1468.0136,24.46689333,-30.8284,-28.8636,-27.0083,-26.1059,-25.6064,-25.3688,-24.8038,2.8445,2.3936,2.1255,2.0557,1.9494,1.9962
1469.5024,24.49170667,-31.0675,-28.886,-27.2644,-26.2101,-25.58,-24.8407,-24.4062,2.7525,2.3623,2.1196,2.0145,1.9595,1.9847
1471.0358,24.51726333,-30.8876,-29.0516,-27.2727,-26.2161,-25.5451,-24.9448,-24.6195,2.7818,2.3979,2.119,2.009,1.8719,1.8201
1472.4149,24.54024833,-31.0682,-28.832,-27.2518,-26.2284,-25.5809,-24.9797,-24.1249,2.8218,2.3884,2.1616,2.0528,1.8221,1.8623
1473.7957,24.56326167,-30.8193,-28.9009,-27.2255,-26.2282,-25.6036,-24.9996,-24.6214,2.8468,2.3593,2.1104,2.0273,1.9636,1.9942
1475.312,24.58853333,-30.9309,-28.8631,-27.2935,-26.2234,-25.6105,-25.0969,-24.5503,2.7719,2.3994,2.0885,2.0075,1.9199,2.0252
1476.8066,24.61344333,-30.894,-28.9793,-27.2699,-26.1855,-25.6203,-25.1599,-24.7616,2.8106,2.4236,2.1257,2.0247,1.913,1.7906
1478.2045,24.63674167,-30.9729,-28.7699,-27.1993,-26.1077,-25.4931,-25.1183,-24.2412,2.8318,2.4221,2.0949,2.0481,1.8636,1.9123
1479.7286,24.66214333,-30.9534,-29.0171,-27.1444,-26.1886,-25.4815,-25.0438,-24.2337,2.7895,2.3639,2.1367,2.0169,1.9042,1.9205
1481.2739,24.68789833,-31.3986,-28.8708,-27.1159,-26.1512,-25.4913,-24.9742,-24.8298,2.7835,2.3616,2.1393,2.0405,1.8431,1.73
1482.738,24.7123,-31.3639,-28.9011,-27.1265,-26.0831,-25.3562,-24.9004,-24.5717,2.7877,2.3664,2.1236,2.0338,1.8358,1.7922
1484.1611,24.73601833,-31.6457,-28.7535,-27.0767,-26.2371,-25.4283,-24.7103,-23.9968,2.8236,2.341,2.1314,2.0177,1.816,1.8296
1485.6496,24.76082667,-31.2715,-28.9461,-27.2763,-26.1801,-25.4092,-24.8645,-24.3673,2.8095,2.3473,2.1191,2.0378,1.8232,1.8683
1487.0015,24.78335833,-31.1927,-28.7094,-27.1249,-26.1828,-25.4864,-24.9647,-24.8369,2.7523,2.3259,2.1457,2.0267,1.894,1.9948
