Nr;TotalArea;Area;DeltaArea;DeltaMolecules;Pressure;Tension;Mode;Time;Temp;Potential;Radioactivity;area_mols
1;16417.5;320.701;-6245.9;-19.402;37.1251;34.9749;2;0.52;22.7223;-2499.86;0.0;320.701
2;16347.6;319.335;-13239.6;-41.127;37.1343;34.9657;2;1.1;22.7196;-2499.85;0.0;319.335
3;16283.3;318.078;-19672.4;-61.1093;37.132;34.968;2;1.63;22.7204;-2499.87;0.0;318.078
4;16224.2;316.924;-25581.5;-79.4653;37.1705;34.9295;2;2.12;22.7307;-2499.86;0.0;316.924
5;16169.6;315.857;-31042.0;-96.4274;37.2187;34.8813;2;2.57;22.7265;-2499.86;0.0;315.857
6;16117.6;314.842;-36240.6;-112.576;37.2864;34.8136;2;3.0;22.7311;-2499.86;0.0;314.842
7;16068.2;313.877;-41177.3;-127.911;37.3575;34.7425;2;3.41;22.7391;-2499.87;0.0;313.877
8;16024.5;313.022;-45553.2;-141.504;37.4431;34.6569;2;3.77;22.7311;-2499.85;0.0;313.022
9;15984.8;312.248;-49517.6;-153.819;37.521;34.579;2;4.1;22.7173;-2499.88;0.0;312.248
10;15944.8;311.466;-53519.4;-166.25;37.6014;34.4986;2;4.43;22.7196;-2499.86;0.0;311.466
11;15908.5;310.758;-57147.3;-177.52;37.6838;34.4162;2;4.73;22.7181;-2499.86;0.0;310.758
12;15873.7;310.078;-60625.4;-188.324;37.7671;34.3329;2;5.02;22.7292;-2499.86;0.0;310.078
13;15838.6;309.391;-64141.0;-199.245;37.8468;34.2532;2;5.31;22.7223;-2499.88;0.0;309.391
14;15808.7;308.807;-67133.0;-208.539;37.9286;34.1714;2;5.56;22.7169;-2499.87;0.0;308.807
15;15778.4;308.215;-70162.3;-217.949;38.0138;34.0862;2;5.81;22.7292;-2499.83;0.0;308.215
16;15751.8;307.697;-72817.8;-226.198;38.0943;34.0057;2;6.03;22.7257;-2499.86;0.0;307.697
17;15725.3;307.178;-75473.1;-234.446;38.1758;33.9242;2;6.25;22.7322;-2499.88;0.0;307.178
18;15698.7;306.659;-78128.7;-242.695;38.2553;33.8447;2;6.47;22.7376;-2499.85;0.0;306.659
19;15671.0;306.118;-80896.3;-251.293;38.3352;33.7648;2;6.7;22.7311;-2499.86;0.0;306.118
20;15641.9;305.549;-83813.4;-260.354;38.418;33.682;2;6.94;22.7211;-2499.85;0.0;305.549
21;15615.3;305.03;-86468.8;-268.603;38.5065;33.5935;2;7.16;22.7253;-2499.85;0.0;305.03
22;15588.8;304.511;-89124.1;-276.851;38.5937;33.5063;2;7.38;22.7387;-2499.89;0.0;304.511
23;15561.1;303.971;-91891.8;-285.448;38.6821;33.4179;2;7.61;22.7177;-2499.88;0.0;303.971
24;15534.5;303.452;-94547.3;-293.697;38.7731;33.3269;2;7.83;22.7311;-2499.87;0.0;303.452
25;15508.0;302.933;-97202.6;-301.946;38.8623;33.2377;2;8.05;22.736;-2499.88;0.0;302.933
26;15481.4;302.415;-99858.0;-310.194;38.9488;33.1512;2;8.27;22.7345;-2499.91;0.0;302.415
27;15452.6;301.852;-102738.0;-319.14;39.041;33.059;2;8.51;22.7498;-2499.91;0.0;301.852
28;15424.6;301.304;-105543.0;-327.854;39.1279;32.9721;2;8.74;22.7437;-2499.92;0.0;301.304
29;15395.8;300.742;-108423.0;-336.799;39.2143;32.8857;2;8.98;22.7234;-2499.87;0.0;300.741
30;15367.7;300.194;-111228.0;-345.512;39.3003;32.7997;2;9.21;22.7299;-2499.9;0.0;300.194
31;15338.9;299.631;-114107.0;-354.458;39.3873;32.7127;2;9.45;22.7318;-2499.9;0.0;299.631
32;15309.8;299.061;-117025.0;-363.52;39.4687;32.6313;2;9.69;22.7314;-2499.92;0.0;299.061
33;15283.2;298.542;-119680.0;-371.769;39.5544;32.5456;2;9.91;22.7414;-2499.87;0.0;298.542
34;15255.5;298.002;-122448.0;-380.366;39.644;32.456;2;10.14;22.7429;-2499.86;0.0;298.002
35;15226.4;297.432;-125365.0;-389.427;39.7319;32.3681;2;10.38;22.7559;-2499.85;0.0;297.432
36;15198.7;296.891;-128132.0;-398.025;39.8223;32.2777;2;10.61;22.7498;-2499.86;0.0;296.891
37;15169.5;296.322;-131050.0;-407.086;39.9131;32.1869;2;10.85;22.7418;-2499.91;0.0;296.322
38;15143.0;295.803;-133705.0;-415.335;39.9996;32.1004;2;11.07;22.7582;-2499.9;0.0;295.803
39;15116.4;295.284;-136360.0;-423.584;40.0864;32.0136;2;11.29;22.7548;-2499.91;0.0;295.284
40;15089.8;294.765;-139016.0;-431.832;40.1742;31.9258;2;11.51;22.7624;-2499.87;0.0;294.765
41;15062.9;294.239;-141709.0;-440.197;40.2549;31.8451;2;11.73;22.7456;-2499.86;0.0;294.239
42;15036.4;293.721;-144364.0;-448.446;40.3359;31.7641;2;11.95;22.7506;-2499.86;0.0;293.721
43;15008.7;293.18;-147132.0;-457.043;40.4207;31.6793;2;12.18;22.7544;-2499.89;0.0;293.18
44;14979.5;292.61;-150049.0;-466.105;40.499;31.601;2;12.42;22.7586;-2499.86;0.0;292.61
45;14951.8;292.07;-152816.0;-474.702;40.5783;31.5217;2;12.65;22.7521;-2499.87;0.0;292.07
46;14922.7;291.5;-155734.0;-483.764;40.6627;31.4373;2;12.89;22.7529;-2499.85;0.0;291.5
47;14895.0;290.959;-158501.0;-492.361;40.7448;31.3552;2;13.12;22.7521;-2499.86;0.0;290.959
48;14865.8;290.389;-161418.0;-501.423;40.8236;31.2764;2;13.36;22.7563;-2499.89;0.0;290.389
49;14838.1;289.849;-164186.0;-510.02;40.9081;31.1919;2;13.59;22.7598;-2499.9;0.0;289.849
50;14809.0;289.279;-167103.0;-519.081;40.9875;31.1125;2;13.83;22.7655;-2499.89;0.0;289.279
51;14782.4;288.76;-169759.0;-527.33;41.0673;31.0327;2;14.05;22.7525;-2499.89;0.0;288.76
52;14755.9;288.241;-172414.0;-535.579;41.1482;30.9518;2;14.27;22.7643;-2499.88;0.0;288.241
53;14729.3;287.723;-175069.0;-543.827;41.2317;30.8683;2;14.49;22.7594;-2499.88;0.0;287.723
54;14701.6;287.182;-177837.0;-552.425;41.308;30.792;2;14.72;22.7624;-2499.91;0.0;287.182
55;14672.5;286.612;-180754.0;-561.486;41.3842;30.7158;2;14.96;22.7567;-2499.92;0.0;286.612
56;14645.9;286.094;-183410.0;-569.735;41.4635;30.6365;2;15.18;22.7678;-2499.9;0.0;286.094
57;14619.4;285.575;-186065.0;-577.984;41.542;30.558;2;15.4;22.7674;-2499.94;0.0;285.575
58;14592.8;285.056;-188721.0;-586.233;41.6205;30.4795;2;15.62;22.7578;-2499.94;0.0;285.056
59;14565.1;284.515;-191488.0;-594.83;41.7043;30.3957;2;15.85;22.7724;-2499.92;0.0;284.515
60;14538.2;283.989;-194181.0;-603.194;41.7824;30.3176;2;16.07;22.7632;-2499.86;0.0;283.989
61;14512.0;283.478;-196799.0;-611.327;41.8627;30.2373;2;16.29;22.7716;-2499.94;0.0;283.478
62;14482.8;282.908;-199716.0;-620.389;41.9416;30.1584;2;16.53;22.7781;-2499.9;0.0;282.908
63;14456.3;282.39;-202371.0;-628.637;42.0171;30.0829;2;16.75;22.7701;-2499.92;0.0;282.39
64;14429.7;281.871;-205027.0;-636.886;42.0893;30.0107;2;16.97;22.7835;-2499.89;0.0;281.871
65;14402.1;281.33;-207794.0;-645.483;42.1652;29.9348;2;17.2;22.7781;-2499.93;0.0;281.33
66;14375.5;280.811;-210450.0;-653.732;42.2343;29.8657;2;17.42;22.79;-2499.9;0.0;280.811
67;14346.3;280.242;-213367.0;-662.793;42.3032;29.7968;2;17.66;22.7678;-2499.93;0.0;280.242
68;14320.2;279.73;-215985.0;-670.926;42.3792;29.7208;2;17.88;22.7823;-2499.93;0.0;279.73
69;14291.0;279.16;-218902.0;-679.988;42.4521;29.6479;2;18.12;22.7972;-2499.96;0.0;279.16
70;14264.4;278.642;-221558.0;-688.236;42.5221;29.5779;2;18.34;22.7949;-2499.9;0.0;278.642
71;14239.0;278.145;-224101.0;-696.136;42.5932;29.5068;2;18.55;22.7991;-2499.88;0.0;278.145
72;14212.4;277.626;-226756.0;-704.385;42.6711;29.4289;2;18.77;22.7984;-2499.95;0.0;277.626
73;14185.9;277.107;-229412.0;-712.634;42.7484;29.3516;2;18.99;22.7903;-2499.94;0.0;277.107
74;14159.3;276.589;-232067.0;-720.882;42.8248;29.2752;2;19.21;22.7892;-2499.92;0.0;276.589
75;14130.5;276.026;-234947.0;-729.828;42.9065;29.1935;2;19.45;22.7907;-2499.9;0.0;276.026
76;14104.0;275.508;-237602.0;-738.076;42.9817;29.1183;2;19.67;22.7846;-2499.92;0.0;275.508
77;14076.3;274.967;-240370.0;-746.673;43.0591;29.0409;2;19.91;22.7896;-2499.94;0.0;274.967
78;14047.1;274.397;-243287.0;-755.736;43.1388;28.9612;2;20.14;22.8087;-2499.97;0.0;274.397
79;14020.6;273.878;-245942.0;-763.984;43.2163;28.8837;2;20.36;22.819;-2499.98;0.0;273.878
80;13991.8;273.316;-248822.0;-772.93;43.2902;28.8098;2;20.6;22.8186;-2499.95;0.0;273.316
81;13965.2;272.797;-251478.0;-781.178;43.3729;28.7271;2;20.82;22.806;-2499.92;0.0;272.797
82;13937.5;272.256;-254245.0;-789.776;43.45;28.65;2;21.05;22.8167;-2499.94;0.0;272.256
83;13908.4;271.687;-257162.0;-798.837;43.5239;28.5761;2;21.29;22.8171;-2499.95;0.0;271.687
84;13880.7;271.146;-259930.0;-807.434;43.6029;28.4971;2;21.52;22.8007;-2499.94;0.0;271.146
85;13851.9;270.583;-262810.0;-816.38;43.6813;28.4187;2;21.76;22.811;-2499.98;0.0;270.583
86;13825.0;270.057;-265503.0;-824.745;43.7575;28.3425;2;21.98;22.8217;-2499.96;0.0;270.057
87;13797.3;269.517;-268270.0;-833.343;43.8367;28.2633;2;22.21;22.819;-2499.94;0.0;269.517
88;13768.5;268.954;-271150.0;-842.288;43.9158;28.1842;2;22.45;22.819;-2499.91;0.0;268.954
89;13741.9;268.436;-273805.0;-850.537;43.9909;28.1091;2;22.67;22.8217;-2499.96;0.0;268.436
90;13713.9;267.888;-276610.0;-859.25;44.065;28.035;2;22.9;22.8297;-2499.96;0.0;267.888
91;13685.1;267.325;-279490.0;-868.196;44.1467;27.9533;2;23.14;22.8202;-2499.91;0.0;267.325
92;13657.0;266.777;-282295.0;-876.909;44.2222;27.8778;2;23.37;22.8232;-2499.9;0.0;266.777
93;13630.5;266.258;-284951.0;-885.157;44.2967;27.8033;2;23.59;22.8232;-2500.0;0.0;266.258
94;13603.9;265.74;-287606.0;-893.406;44.3742;27.7258;2;23.81;22.8133;-2499.95;0.0;265.74
95;13574.8;265.17;-290523.0;-902.468;44.448;27.652;2;24.05;22.8209;-2499.94;0.0;265.17
96;13546.0;264.607;-293403.0;-911.413;44.5216;27.5784;2;24.29;22.824;-2499.95;0.0;264.607
97;13518.3;264.067;-296171.0;-920.011;44.6004;27.4996;2;24.52;22.824;-2499.97;0.0;264.067
98;13489.1;263.497;-299088.0;-929.073;44.681;27.419;2;24.76;22.8362;-2499.95;0.0;263.497
99;13461.4;262.956;-301855.0;-937.67;44.7572;27.3428;2;24.99;22.8427;-2499.92;0.0;262.956
100;13432.3;262.386;-304773.0;-946.731;44.8395;27.2605;2;25.23;22.8305;-2499.91;0.0;262.386
101;13404.6;261.846;-307540.0;-955.329;44.9194;27.1806;2;25.46;22.8267;-2499.96;0.0;261.846
102;13375.4;261.276;-310457.0;-964.391;44.9919;27.1081;2;25.7;22.837;-2499.97;0.0;261.276
103;13348.9;260.757;-313113.0;-972.639;45.0672;27.0328;2;25.92;22.8469;-2499.97;0.0;260.757
104;13322.3;260.239;-315768.0;-980.888;45.1402;26.9598;2;26.14;22.8412;-2499.95;0.0;260.239
105;13295.8;259.72;-318424.0;-989.137;45.2105;26.8895;2;26.36;22.8443;-2499.93;0.0;259.72
106;13267.7;259.172;-321229.0;-997.85;45.2837;26.8163;2;26.59;22.832;-2499.95;0.0;259.172
107;13238.9;258.609;-324108.0;-1006.8;45.3589;26.7411;2;26.83;22.84;-2499.97;0.0;258.609
108;13210.9;258.061;-326913.0;-1015.51;45.4312;26.6688;2;27.06;22.8473;-2499.93;0.0;258.061
109;13184.3;257.543;-329569.0;-1023.76;45.5062;26.5938;2;27.28;22.8542;-2499.92;0.0;257.543
110;13157.8;257.024;-332224.0;-1032.01;45.5851;26.5149;2;27.5;22.8603;-2499.98;0.0;257.024
111;13100.9;255.914;-337909.0;-1049.66;45.6597;26.4403;2;27.97;22.8511;-2499.99;0.0;255.914
112;13070.6;255.322;-340938.0;-1059.08;45.7366;26.3634;2;28.22;22.8523;-2499.97;0.0;255.322
113;13041.8;254.759;-343818.0;-1068.02;45.8158;26.2842;2;28.46;22.8672;-2499.97;0.0;254.759
114;13011.5;254.167;-346848.0;-1077.43;45.8886;26.2114;2;28.71;22.8721;-2499.99;0.0;254.167
115;12982.7;253.605;-349727.0;-1086.38;45.9586;26.1414;2;28.95;22.8714;-2499.94;0.0;253.605
116;12952.4;253.013;-352757.0;-1095.79;46.0302;26.0698;2;29.2;22.8721;-2499.91;0.0;253.013
117;12924.8;252.473;-355524.0;-1104.38;46.0956;26.0044;2;29.43;22.8523;-2499.93;0.0;252.473
118;12894.5;251.881;-358554.0;-1113.8;46.1581;25.9419;2;29.68;22.8626;-2499.92;0.0;251.881
119;12865.7;251.318;-361434.0;-1122.74;46.2266;25.8734;2;29.92;22.8744;-2499.93;0.0;251.318
120;12835.4;250.727;-364463.0;-1132.15;46.292;25.808;2;30.17;22.8599;-2499.96;0.0;250.727
121;12805.1;250.135;-367492.0;-1141.56;46.3559;25.7441;2;30.42;22.8737;-2499.93;0.0;250.135
122;12775.2;249.55;-370484.0;-1150.86;46.4204;25.6796;2;30.67;22.8683;-2499.95;0.0;249.55
123;12744.9;248.959;-373514.0;-1160.27;46.4856;25.6144;2;30.92;22.8874;-2500.02;0.0;248.959
124;12716.1;248.396;-376394.0;-1169.21;46.5466;25.5534;2;31.16;22.8752;-2499.98;0.0;248.396
125;12685.8;247.804;-379423.0;-1178.62;46.6078;25.4922;2;31.41;22.8779;-2500.01;0.0;247.804
126;12655.8;247.22;-382415.0;-1187.92;46.6644;25.4356;2;31.66;22.8893;-2499.99;0.0;247.22
127;12625.6;246.628;-385444.0;-1197.33;46.7158;25.3842;2;31.91;22.879;-2499.94;0.0;246.628
128;12595.3;246.036;-388474.0;-1206.74;46.7726;25.3274;2;32.16;22.8936;-2499.95;0.0;246.036
129;12563.8;245.423;-391615.0;-1216.5;46.8335;25.2665;2;32.42;22.8867;-2499.94;0.0;245.423
130;12533.9;244.838;-394607.0;-1225.79;46.8911;25.2089;2;32.67;22.8874;-2499.94;0.0;244.838
131;12505.9;244.29;-397412.0;-1234.5;46.9464;25.1536;2;32.9;22.8836;-2499.98;0.0;244.29
132;12477.1;243.728;-400292.0;-1243.45;47.0072;25.0928;2;33.14;22.8783;-2499.98;0.0;243.728
133;12449.4;243.187;-403060.0;-1252.05;47.0657;25.0343;2;33.37;22.8779;-2499.92;0.0;243.187
134;12419.1;242.595;-406089.0;-1261.46;47.1162;24.9838;2;33.62;22.8802;-2500.0;0.0;242.595
135;12387.7;241.982;-409231.0;-1271.22;47.1676;24.9324;2;33.88;22.8878;-2500.01;0.0;241.982
136;12357.4;241.39;-412260.0;-1280.63;47.2139;24.8861;2;34.13;22.9004;-2499.98;0.0;241.39
137;12327.5;240.805;-415252.0;-1289.92;47.2616;24.8384;2;34.38;22.8893;-2500.05;0.0;240.805
138;12297.2;240.214;-418282.0;-1299.33;47.3169;24.7831;2;34.63;22.884;-2500.07;0.0;240.214
139;12266.9;239.622;-421311.0;-1308.74;47.3702;24.7298;2;34.88;22.8939;-2499.98;0.0;239.622
140;12238.1;239.059;-424191.0;-1317.69;47.4237;24.6763;2;35.12;22.9031;-2499.99;0.0;239.059
141;12207.8;238.467;-427220.0;-1327.1;47.4811;24.6189;2;35.37;22.9066;-2499.97;0.0;238.467
142;12177.9;237.883;-430212.0;-1336.39;47.5351;24.5649;2;35.62;22.9004;-2499.97;0.0;237.883
143;12147.6;237.291;-433242.0;-1345.8;47.5881;24.5119;2;35.87;22.9115;-2499.98;0.0;237.291
144;12119.5;236.743;-436047.0;-1354.52;47.6415;24.4585;2;36.11;22.9092;-2499.99;0.0;236.743
145;12088.1;236.13;-439188.0;-1364.27;47.6943;24.4057;2;36.36;22.8993;-2500.01;0.0;236.13
146;12058.2;235.545;-442180.0;-1373.57;47.7433;24.3567;2;36.61;22.8997;-2499.99;0.0;235.545
147;12027.9;234.953;-445210.0;-1382.98;47.788;24.312;2;36.86;22.8936;-2500.0;0.0;234.953
148;11999.9;234.406;-448015.0;-1391.69;47.8365;24.2635;2;37.09;22.8962;-2500.03;0.0;234.406
149;11971.1;233.843;-450894.0;-1400.64;47.8846;24.2154;2;37.33;22.9085;-2500.06;0.0;233.843
150;11940.8;233.251;-453924.0;-1410.05;47.9336;24.1664;2;37.58;22.9092;-2500.1;0.0;233.251
151;11910.5;232.659;-456953.0;-1419.46;47.9874;24.1126;2;37.83;22.9012;-2500.06;0.0;232.659
152;11881.3;232.09;-459870.0;-1428.52;48.0392;24.0608;2;38.07;22.8981;-2500.01;0.0;232.09
153;11853.6;231.549;-462638.0;-1437.12;48.088;24.012;2;38.3;22.9096;-2500.11;0.0;231.549
154;11823.3;230.957;-465667.0;-1446.53;48.1388;23.9612;2;38.55;22.9035;-2500.03;0.0;230.957
155;11793.0;230.365;-468697.0;-1455.94;48.1867;23.9133;2;38.81;22.91;-2500.0;0.0;230.365
156;11761.6;229.752;-471838.0;-1465.7;48.2334;23.8666;2;39.06;22.9058;-2500.04;0.0;229.752
157;11731.7;229.167;-474830.0;-1474.99;48.2813;23.8187;2;39.31;22.9146;-2500.08;0.0;229.167
158;11701.4;228.576;-477860.0;-1484.4;48.3279;23.7721;2;39.56;22.9241;-2500.01;0.0;228.576
159;11671.1;227.984;-480889.0;-1493.81;48.3737;23.7263;2;39.81;22.9077;-2500.03;0.0;227.984
160;11640.8;227.392;-483919.0;-1503.22;48.4212;23.6788;2;40.06;22.9215;-2500.0;0.0;227.392
161;11610.9;226.808;-486911.0;-1512.52;48.466;23.634;2;40.31;22.9153;-2499.98;0.0;226.808
162;11581.7;226.238;-489828.0;-1521.58;48.5094;23.5906;2;40.55;22.9234;-2499.98;0.0;226.238
163;11554.0;225.697;-492596.0;-1530.18;48.5537;23.5463;2;40.78;22.9337;-2500.03;0.0;225.697
164;11523.8;225.105;-495625.0;-1539.59;48.5975;23.5025;2;41.03;22.9321;-2500.09;0.0;225.105
165;11492.3;224.492;-498766.0;-1549.34;48.6419;23.4581;2;41.29;22.9371;-2500.04;0.0;224.492
166;11464.7;223.951;-501534.0;-1557.94;48.6907;23.4093;2;41.52;22.9325;-2500.02;0.0;223.951
167;11434.4;223.359;-504563.0;-1567.35;48.74;23.36;2;41.77;22.9348;-2499.97;0.0;223.359
168;11405.6;222.797;-507443.0;-1576.3;48.7881;23.3119;2;42.01;22.9329;-2500.0;0.0;222.797
169;11375.3;222.205;-510473.0;-1585.71;48.8379;23.2621;2;42.26;22.9306;-2499.93;0.0;222.205
170;11345.0;221.613;-513502.0;-1595.12;48.8893;23.2107;2;42.51;22.9249;-2499.99;0.0;221.613
171;11315.1;221.029;-516494.0;-1604.41;48.9389;23.1611;2;42.76;22.9245;-2500.01;0.0;221.029
172;11284.8;220.437;-519523.0;-1613.82;48.9884;23.1116;2;43.01;22.9276;-2499.99;0.0;220.437
173;11254.8;219.852;-522515.0;-1623.12;49.038;23.062;2;43.26;22.9436;-2500.02;0.0;219.852
174;11224.6;219.261;-525545.0;-1632.53;49.0873;23.0127;2;43.52;22.9398;-2499.96;0.0;219.261
175;11193.1;218.647;-528686.0;-1642.29;49.1349;22.9651;2;43.77;22.9459;-2499.99;0.0;218.647
176;11162.8;218.055;-531716.0;-1651.7;49.1831;22.9169;2;44.02;22.9348;-2499.99;0.0;218.055
177;11132.9;217.471;-534708.0;-1660.99;49.2277;22.8723;2;44.27;22.9298;-2499.99;0.0;217.471
178;11102.6;216.879;-537737.0;-1670.4;49.272;22.828;2;44.52;22.9211;-2500.03;0.0;216.879
179;11072.3;216.287;-540767.0;-1679.81;49.3111;22.7889;2;44.77;22.9329;-2500.05;0.0;216.287
180;11042.4;215.703;-543759.0;-1689.11;49.3413;22.7587;2;45.02;22.9512;-2500.03;0.0;215.703
181;11013.2;215.133;-546676.0;-1698.17;49.362;22.738;2;45.26;22.9341;-2500.06;0.0;215.133
182;10982.9;214.541;-549705.0;-1707.58;49.3786;22.7214;2;45.51;22.9203;-2500.0;0.0;214.541
183;10953.0;213.957;-552697.0;-1716.87;49.4097;22.6903;2;45.76;22.9234;-2500.01;0.0;213.957
184;10893.9;212.802;-558606.0;-1735.23;49.4446;22.6554;2;46.25;22.9287;-2499.94;0.0;212.802
185;10865.9;212.255;-561411.0;-1743.94;49.48;22.62;2;46.48;22.9333;-2499.99;0.0;212.255
186;10837.1;211.692;-564291.0;-1752.89;49.5271;22.5729;2;46.72;22.9272;-2500.06;0.0;211.692
187;10810.5;211.173;-566947.0;-1761.14;49.5748;22.5252;2;46.94;22.9234;-2500.1;0.0;211.173
188;10784.0;210.655;-569602.0;-1769.39;49.6191;22.4809;2;47.16;22.9486;-2500.04;0.0;210.655
189;10755.9;210.107;-572407.0;-1778.1;49.6692;22.4308;2;47.39;22.9379;-2499.98;0.0;210.107
190;10727.1;209.544;-575287.0;-1787.04;49.7136;22.3864;2;47.63;22.9245;-2500.01;0.0;209.544
191;10700.2;209.018;-577980.0;-1795.41;49.7314;22.3686;2;47.85;22.9455;-2500.01;0.0;209.018
192;10673.7;208.499;-580635.0;-1803.66;49.7184;22.3816;2;48.07;22.9532;-2499.97;0.0;208.499
193;10646.0;207.959;-583403.0;-1812.25;49.6995;22.4005;2;48.3;22.9425;-2499.96;0.0;207.959
194;10616.8;207.389;-586320.0;-1821.32;49.6966;22.4034;2;48.54;22.952;-2500.0;0.0;207.389
195;10590.2;206.87;-588975.0;-1829.57;49.7068;22.3932;2;48.76;22.9528;-2499.96;0.0;206.87
196;10533.4;205.76;-594660.0;-1847.22;49.7226;22.3774;2;49.23;22.9451;-2500.03;0.0;205.76
197;10503.1;205.168;-597689.0;-1856.64;49.7559;22.3441;2;49.48;22.9463;-2500.05;0.0;205.168
198;10474.3;204.605;-600569.0;-1865.58;49.8099;22.2901;2;49.72;22.9474;-2499.99;0.0;204.605
199;10444.0;204.014;-603599.0;-1874.99;49.8651;22.2349;2;49.97;22.9589;-2499.97;0.0;204.014
200;10416.3;203.473;-606366.0;-1883.59;49.9051;22.1949;2;50.2;22.9688;-2499.92;0.0;203.473
201;10387.2;202.903;-609283.0;-1892.65;49.9543;22.1456;2;50.44;22.9604;-2500.02;0.0;202.903
202;10356.9;202.311;-612313.0;-1902.06;50.0078;22.0922;2;50.69;22.9681;-2500.05;0.0;202.311
203;10329.2;201.771;-615080.0;-1910.66;50.0589;22.0411;2;50.92;22.9577;-2500.05;0.0;201.771
204;10298.9;201.179;-618110.0;-1920.07;50.0952;22.0048;2;51.17;22.9646;-2500.03;0.0;201.179
205;10269.7;200.609;-621027.0;-1929.13;50.1305;21.9695;2;51.41;22.9723;-2499.98;0.0;200.609
206;10239.8;200.025;-624019.0;-1938.42;50.1582;21.9418;2;51.66;22.9707;-2499.97;0.0;200.025
207;10210.6;199.455;-626936.0;-1947.49;50.1981;21.9019;2;51.9;22.962;-2500.05;0.0;199.455
208;10180.3;198.863;-629966.0;-1956.9;50.2447;21.8553;2;52.15;22.9677;-2500.01;0.0;198.863
209;10150.0;198.271;-632995.0;-1966.31;50.3004;21.7996;2;52.4;22.9627;-2499.97;0.0;198.271
210;10119.8;197.68;-636024.0;-1975.72;50.3541;21.7459;2;52.65;22.9627;-2499.95;0.0;197.68
211;10091.0;197.117;-638904.0;-1984.66;50.4119;21.6881;2;52.89;22.9711;-2499.98;0.0;197.117
212;10060.7;196.525;-641934.0;-1994.07;50.4642;21.6358;2;53.14;22.9749;-2500.02;0.0;196.525
213;10030.4;195.934;-644963.0;-2003.48;50.5102;21.5898;2;53.39;22.973;-2499.98;0.0;195.934
214;10002.7;195.393;-647731.0;-2012.08;50.5597;21.5403;2;53.62;22.9501;-2500.01;0.0;195.393
215;9972.4;194.801;-650760.0;-2021.49;50.613;21.487;2;53.87;22.9593;-2500.05;0.0;194.801
216;9940.98;194.187;-653902.0;-2031.25;50.6664;21.4336;2;54.13;22.9612;-2500.05;0.0;194.187
217;9913.31;193.647;-656669.0;-2039.85;50.724;21.376;2;54.36;22.9753;-2500.09;0.0;193.647
218;9884.14;193.077;-659586.0;-2048.91;50.7758;21.3242;2;54.6;22.9723;-2500.09;0.0;193.077
219;9856.46;192.536;-662354.0;-2057.51;50.8193;21.2807;2;54.83;22.9688;-2500.01;0.0;192.536
220;9826.17;191.945;-665383.0;-2066.92;50.864;21.236;2;55.08;22.9711;-2500.02;0.0;191.945
221;9796.25;191.36;-668375.0;-2076.21;50.9006;21.1994;2;55.33;22.9944;-2500.04;0.0;191.36
222;9767.07;190.79;-671293.0;-2085.27;50.9376;21.1624;2;55.57;22.9872;-2500.01;0.0;190.79
223;9736.78;190.199;-674322.0;-2094.68;50.983;21.117;2;55.82;22.9791;-2499.93;0.0;190.199
224;9706.86;189.614;-677314.0;-2103.98;51.029;21.071;2;56.07;22.991;-2499.98;0.0;189.614
225;9676.57;189.022;-680343.0;-2113.39;51.0646;21.0354;2;56.32;22.9994;-2500.07;0.0;189.022
226;9646.65;188.438;-683335.0;-2122.68;51.1022;20.9978;2;56.57;22.9826;-2500.03;0.0;188.438
227;9615.23;187.824;-686477.0;-2132.44;51.149;20.951;2;56.83;22.9776;-2500.09;0.0;187.824
228;9584.94;187.232;-689506.0;-2141.85;51.1932;20.9068;2;57.08;22.986;-2500.03;0.0;187.232
229;9554.64;186.641;-692536.0;-2151.26;51.236;20.864;2;57.33;22.9963;-2499.99;0.0;186.641
230;9524.72;186.056;-695528.0;-2160.56;51.2859;20.8141;2;57.58;22.9936;-2500.09;0.0;186.056
231;9496.67;185.508;-698333.0;-2169.27;51.3316;20.7684;2;57.82;22.991;-2500.04;0.0;185.508
232;9467.87;184.946;-701213.0;-2178.21;51.3768;20.7232;2;58.05;22.9929;-2500.03;0.0;184.946
233;9437.58;184.354;-704242.0;-2187.63;51.4256;20.6744;2;58.3;22.9864;-2500.04;0.0;184.354
234;9407.29;183.762;-707271.0;-2197.04;51.4708;20.6292;2;58.55;22.994;-2500.1;0.0;183.762
235;9378.49;183.2;-710151.0;-2205.98;51.5093;20.5907;2;58.79;22.9929;-2500.04;0.0;183.2
236;9348.19;182.608;-713181.0;-2215.39;51.5488;20.5512;2;59.04;22.9929;-2500.03;0.0;182.608
237;9317.9;182.016;-716210.0;-2224.8;51.5816;20.5184;2;59.29;23.004;-2500.06;0.0;182.016
238;9287.61;181.424;-719239.0;-2234.21;51.6076;20.4924;2;59.54;23.0086;-2500.13;0.0;181.424
239;9257.31;180.833;-722269.0;-2243.62;51.6419;20.4581;2;59.79;23.0009;-2499.98;0.0;180.833
240;9227.39;180.248;-725261.0;-2252.92;51.6842;20.4158;2;60.04;23.0036;-2500.02;0.0;180.248
241;9195.6;179.627;-728440.0;-2262.79;51.7271;20.3729;2;60.3;22.9986;-2499.94;0.0;179.627
242;9165.68;179.043;-731432.0;-2272.09;51.774;20.326;2;60.55;22.9963;-2500.03;0.0;179.043
243;9135.39;178.451;-734461.0;-2281.5;51.8279;20.2721;2;60.8;23.0204;-2500.04;0.0;178.451
