Time_s	f1_Hz	f3_Hz	f5_Hz	f7_Hz	f9_Hz	f11_Hz	f13_Hz	D1_ppm	D3_ppm	D5_ppm	D7_ppm	D9_ppm	D11_ppm	D13_ppm
192.4794	-0.1182	0.1057	0.0839	-0.0654	-0.0746	-0.1417	-0.2229	0.0578	0.0531	-0.0404	-0.0202	0.0080	-0.0631	-0.0154
194.2149	-0.0980	0.0529	-0.1104	-0.0418	0.0167	-0.0506	-0.4988	0.0385	-0.0007	-0.0513	0.0212	-0.0210	-0.0127	-0.2028
195.9532	-0.0022	-0.0055	-0.0479	-0.0542	0.0142	-0.0126	-0.3088	0.1185	-0.0057	-0.0504	0.0563	0.0136	0.0704	-0.2214
197.6993	-0.2484	0.0242	-0.0052	0.0026	-0.0425	-0.1296	-0.6561	0.0831	0.0147	-0.0194	0.0315	0.0216	0.0034	-0.0266
199.4569	-0.0283	-0.0579	0.0419	-0.0686	-0.0180	0.0659	0.4929	0.1080	0.0653	-0.0139	-0.0094	-0.0302	0.0148	0.0355
201.1612	-0.0012	-0.0846	0.0535	-0.0346	-0.0007	-0.0777	-0.2707	0.0663	0.0805	-0.0369	0.0034	0.0027	-0.0236	0.1997
202.9062	-0.1023	-0.0211	-0.0006	0.0392	0.0112	0.0729	-0.1818	0.0988	-0.0045	0.0146	-0.0094	-0.0110	-0.0056	0.1435
204.6428	-0.0307	-0.0001	-0.0226	-0.0857	-0.0283	0.1591	0.1210	0.0384	-0.0022	-0.0712	0.0082	0.0101	-0.0344	-0.3729
206.4008	-0.0940	0.0104	0.1409	-0.1245	0.0519	-0.2065	-0.3136	0.0357	-0.0400	-0.0078	-0.0077	0.0289	-0.0378	-0.0323
208.1167	0.0438	0.0461	-0.0557	-0.0837	-0.0624	-0.3385	0.5403	0.0842	-0.0143	-0.0786	-0.0053	0.0046	-0.0109	-0.0325
209.8993	0.0002	-0.0298	-0.0510	-0.0080	0.0776	-0.2987	-0.4496	0.1311	0.0746	0.0149	-0.0168	-0.0219	0.0087	-0.0786
211.6108	-0.0720	-0.0022	-0.0854	-0.0762	0.0057	-0.0066	0.1052	0.0742	0.0054	-0.0030	-0.0055	0.0062	-0.0465	-0.1379
213.3808	-0.0222	-0.0505	0.0827	0.0612	-0.1280	0.0991	0.0641	0.1075	-0.0019	-0.0357	-0.0197	-0.0428	-0.0854	-0.0254
215.0766	0.0281	0.1174	-0.0322	-0.0231	-0.0901	-0.0692	0.0506	0.1130	-0.0143	-0.0340	-0.0245	-0.0255	0.0184	-0.1870
216.8872	-0.0406	0.0604	-0.0896	-0.0556	-0.0639	0.1564	-0.2307	0.0977	0.0390	-0.0172	0.0297	-0.0119	0.0611	-0.2652
218.6179	-0.1829	-0.0960	-0.0809	-0.0596	-0.0772	-0.2816	-0.1793	0.0481	-0.0144	-0.0238	-0.0026	-0.0179	-0.0151	0.0973
220.3849	0.0207	0.0919	-0.0005	-0.1681	0.0100	-0.1922	-0.1543	0.0811	0.0343	-0.0088	-0.0006	-0.0182	-0.0755	0.0030
222.1132	-0.0389	-0.0235	-0.0528	-0.0883	0.0143	0.2684	-0.4502	0.1490	0.0124	-0.0260	0.0223	0.0024	0.0760	-0.3250
223.8674	-0.0526	-0.0239	-0.0267	-0.0041	-0.0607	0.0053	-0.1416	0.0371	0.0354	-0.0722	0.0178	-0.0142	-0.0043	-0.4139
225.6120	-0.0002	0.0006	-0.1242	-0.0825	-0.0291	-0.0393	0.5400	0.0749	0.0077	-0.0154	0.0363	-0.0251	-0.0244	0.0362
227.3753	0.0970	-0.0329	0.0359	-0.0641	0.0488	0.1825	-0.4940	0.0699	0.0203	-0.0346	0.0073	-0.0209	-0.0176	-0.1473
229.0994	-0.0211	0.0323	0.1044	-0.1128	-0.0068	0.2220	0.4254	0.0527	0.0696	-0.0268	0.0047	-0.0171	-0.0333	0.2352
230.8352	0.0177	0.0070	-0.0494	-0.0399	0.0065	-0.0048	-0.0385	0.0942	0.0380	0.0271	0.0222	0.0143	-0.0027	0.2294
232.5868	0.0505	-0.0647	0.0474	-0.0929	-0.0893	-0.0702	-0.3712	0.0259	0.0096	-0.0556	0.0250	0.0005	0.0035	0.0308
234.3026	-0.0978	0.0969	0.0102	-0.0582	-0.0715	0.1695	0.0595	0.1357	-0.0099	-0.0479	0.0040	-0.0166	0.0096	-0.0933
236.0532	0.0428	-0.0835	-0.0042	-0.1590	0.0558	0.2604	-0.1394	0.1404	-0.0134	-0.0206	0.0093	-0.0116	-0.0245	-0.1063
237.7633	0.0098	0.1323	0.1347	-0.0040	-0.0758	-0.1401	0.1915	0.0869	0.0052	-0.0231	0.0125	-0.0462	0.0531	-0.0894
239.5328	-0.1033	0.0647	0.0905	0.0114	-0.0976	0.1837	-0.4335	0.1274	0.0329	-0.0043	0.0434	-0.0142	0.1206	0.1412
241.2486	-0.1122	-0.0194	0.0030	-0.0129	-0.0080	0.2892	0.4291	0.0978	0.0600	-0.0236	-0.0535	-0.0350	-0.0465	0.0465
242.9625	-0.1479	-0.0486	0.0805	-0.0222	-0.0604	0.2112	0.2125	0.1141	0.0012	-0.0462	0.0113	-0.0358	0.0242	0.1220
244.6581	-0.0334	0.0383	-0.0939	-0.0117	-0.0295	-0.0182	-0.0962	0.1174	-0.0499	-0.0014	0.0127	-0.0201	-0.0125	-0.0213
246.4108	-0.0153	0.0363	0.0722	-0.0249	0.0362	0.1267	0.3384	0.1593	0.0859	-0.0167	0.0363	0.0087	-0.0365	-0.1249
248.1402	0.0294	-0.0801	0.1659	-0.0886	-0.0046	-0.0564	-0.0954	0.1407	0.0259	-0.0668	-0.0173	0.0150	-0.0803	-0.1687
249.8614	0.1053	0.0112	0.0065	-0.1706	-0.0730	0.2052	-0.3436	0.1152	0.0242	0.0285	0.0322	-0.0070	0.0195	-0.0612
251.5616	-0.1052	-0.0373	0.0209	-0.0587	0.0055	0.0071	-0.4160	0.1246	0.0637	-0.0171	0.0165	-0.0192	0.0253	0.0403
