Time_s	f1_Hz	f3_Hz	f5_Hz	f7_Hz	f9_Hz	f11_Hz	f13_Hz	D1_ppm	D3_ppm	D5_ppm	D7_ppm	D9_ppm	D11_ppm	D13_ppm
1070.4630	142.5985	-0.1736	-1.5786	-1.9097	-2.2068	-1.8563	-1.6781	-3.2427	-0.2391	-1.4620	-0.2081	-0.4607	-0.1790	-0.7256
1072.1507	143.0093	-0.0478	-1.3616	-2.0574	-2.1022	-2.0120	-1.3724	-3.3591	-0.2391	-1.4969	-0.2190	-0.4273	-0.1151	-0.7573
1073.8796	143.0585	0.1477	-1.3899	-1.9218	-2.1121	-1.9501	-1.5113	-3.2992	-0.2626	-1.5310	-0.2519	-0.4241	-0.1599	-0.6731
1075.6027	142.9855	0.0348	-1.4577	-1.9493	-2.1058	-1.8599	-1.1180	-3.5986	-0.3226	-1.5260	-0.2433	-0.4298	-0.1188	-0.5802
1077.3534	143.1371	0.0929	-1.4032	-1.6968	-2.0032	-1.7437	-0.7561	-3.7537	-0.3279	-1.4881	-0.2543	-0.4978	-0.1339	-0.5872
1079.2185	143.4105	0.3088	-1.2040	-1.7734	-2.0253	-1.7563	-1.4643	-3.6442	-0.3809	-1.5112	-0.2737	-0.5029	-0.2241	-0.7302
1080.9134	143.1503	0.2665	-1.2104	-1.8106	-2.0447	-1.7737	-1.0792	-3.9382	-0.4082	-1.5455	-0.3030	-0.4924	-0.1210	-0.5420
1082.6858	143.8674	0.4442	-1.0932	-1.6488	-1.9675	-1.6557	-1.3819	-3.9847	-0.3970	-1.5518	-0.3037	-0.5475	-0.2254	-0.7015
1084.4899	144.0449	0.4171	-1.0709	-1.6331	-1.8680	-1.5666	-0.8474	-3.8433	-0.4269	-1.5887	-0.3174	-0.5511	-0.2357	-0.7005
1086.2957	143.9959	0.3224	-1.0524	-1.6153	-1.8405	-1.5622	-1.3175	-4.1460	-0.4966	-1.6181	-0.3457	-0.5357	-0.2688	-0.6907
1088.0742	144.2787	0.6247	-1.0452	-1.5868	-1.8222	-1.5706	-0.8399	-4.2378	-0.4929	-1.6658	-0.3658	-0.5323	-0.2611	-0.6007
1089.8299	144.6286	0.5994	-1.0449	-1.5496	-1.8315	-1.5334	-0.7293	-4.1823	-0.5477	-1.6495	-0.3528	-0.5434	-0.2435	-0.5831
1091.6109	144.3701	0.5487	-0.9424	-1.5474	-1.7752	-1.3256	-1.2576	-4.5089	-0.5628	-1.6900	-0.3573	-0.5764	-0.1977	-0.6013
1093.3768	144.8514	0.5786	-1.0147	-1.4212	-1.7145	-1.5037	-0.7396	-4.5473	-0.5536	-1.6918	-0.4384	-0.5893	-0.3041	-1.0060
1095.1917	145.1331	0.6677	-0.8806	-1.4515	-1.7335	-1.1913	-0.9513	-4.4465	-0.5491	-1.6461	-0.4317	-0.5893	-0.3395	-0.8921
1096.9440	145.0596	0.7015	-0.9065	-1.3477	-1.7250	-1.4394	-0.4327	-4.7100	-0.5593	-1.6785	-0.4386	-0.5937	-0.2793	-0.8695
1098.7842	145.4577	0.9066	-0.7667	-1.2790	-1.5889	-1.3248	-1.0594	-4.7676	-0.6507	-1.6908	-0.4720	-0.6244	-0.3477	-0.5389
1100.5941	145.0265	0.8528	-0.6670	-1.3185	-1.5907	-1.3733	-0.5092	-4.8999	-0.6541	-1.7331	-0.4983	-0.6457	-0.3156	-0.9000
1102.3745	145.5293	1.0743	-0.6587	-1.1889	-1.5072	-1.3745	-0.5849	-4.9722	-0.6541	-1.7648	-0.4900	-0.6510	-0.4106	-0.8047
1104.1771	145.7965	0.9354	-0.6462	-1.2106	-1.5213	-1.3186	-0.9009	-5.0830	-0.6677	-1.7661	-0.4729	-0.6587	-0.3644	-0.6095
1105.9839	145.6367	1.0079	-0.6679	-1.2183	-1.5749	-1.3085	-0.3734	-5.1463	-0.6588	-1.7752	-0.5371	-0.6496	-0.3792	-0.8163
1107.8607	145.9824	1.0477	-0.5526	-1.2150	-1.4749	-1.2640	-0.4149	-5.2421	-0.7239	-1.8136	-0.5108	-0.6572	-0.4057	-0.8561
1109.6561	146.3615	1.2676	-0.5286	-1.1279	-1.4520	-1.0738	-0.8195	-5.3232	-0.7161	-1.7734	-0.5390	-0.6819	-0.4788	-1.0133
1111.4680	146.2485	1.2147	-0.4534	-1.1198	-1.4131	-1.0301	-0.6383	-5.4998	-0.7542	-1.8243	-0.5397	-0.7067	-0.4012	-0.7628
1113.2682	146.5881	1.2238	-0.4367	-1.0691	-1.4377	-1.3204	-0.5211	-5.4949	-0.7826	-1.8164	-0.5682	-0.7059	-0.4214	-0.9631
1115.1024	147.2536	1.2355	-0.3204	-0.9628	-1.3082	-1.0541	-0.3482	-5.5651	-0.8136	-1.8717	-0.5749	-0.7147	-0.3862	-0.7664
1116.9122	146.7911	1.3094	-0.3612	-0.9980	-1.3032	-1.1310	-0.8001	-5.6658	-0.7685	-1.8873	-0.5863	-0.7141	-0.3936	-0.7740
1118.7011	147.1227	1.3556	-0.4137	-0.9872	-1.2788	-1.0259	-1.1157	-5.7323	-0.8041	-1.8531	-0.6021	-0.7461	-0.4570	-1.0132
1120.4394	147.7760	1.3877	-0.3732	-0.8749	-1.2092	-1.0068	-0.6430	-5.7446	-0.8395	-1.8771	-0.6091	-0.7525	-0.5427	-0.7832
1122.2100	147.4389	1.4714	-0.2722	-0.8999	-1.2538	-1.0732	-0.3907	-5.8610	-0.8581	-1.9135	-0.6381	-0.7477	-0.4455	-0.9266
1123.9839	147.5376	1.6717	-0.2367	-0.8792	-1.2195	-0.8418	-0.2791	-5.9215	-0.8294	-1.9395	-0.6208	-0.7559	-0.3877	-0.6189
1125.6639	147.9683	1.5758	-0.1615	-0.8021	-1.0921	-1.0089	-0.7830	-5.9812	-0.8567	-1.8716	-0.6474	-0.7665	-0.6426	-0.9950
1127.4171	147.8084	1.6919	-0.2263	-0.8161	-1.1827	-0.8421	-0.3522	-6.0860	-0.8919	-1.8980	-0.6627	-0.7940	-0.5539	-0.9486
1129.2486	148.0090	1.5685	-0.2562	-0.7919	-1.0700	-1.1407	0.0584	-6.1685	-0.8717	-1.9294	-0.6332	-0.8164	-0.4884	-0.9186
1130.9961	148.3547	1.7298	-0.0154	-0.7868	-1.0793	-0.7969	-0.4385	-6.1872	-0.9051	-1.9457	-0.6765	-0.7969	-0.4896	-0.7999
1132.7898	148.3372	1.6351	-0.2249	-0.6908	-1.0201	-0.6056	-0.3909	-6.2823	-0.9706	-1.9854	-0.6567	-0.7967	-0.4667	-0.8884
1134.5197	148.3567	1.8081	-0.2593	-0.7028	-1.0457	-0.7901	-0.7890	-6.3551	-0.9168	-2.0246	-0.7085	-0.8031	-0.4700	-0.7973
1136.3140	148.8449	1.7416	-0.0038	-0.6346	-0.9873	-0.5130	0.2044	-6.3517	-0.8736	-1.9310	-0.6824	-0.8218	-0.5134	-0.6061
1138.0641	148.7230	1.8008	0.1139	-0.6723	-0.9719	-0.6330	0.0364	-6.4574	-0.9834	-2.0168	-0.6792	-0.8349	-0.6601	-0.9419
1139.8719	148.7789	1.9136	0.0550	-0.6652	-0.9098	-0.6083	-0.3141	-6.5183	-0.9873	-2.0330	-0.7399	-0.8454	-0.5756	-1.0198
1141.6159	149.2263	1.9649	0.1850	-0.6568	-0.9514	-0.5228	-0.6775	-6.5693	-0.9767	-2.0252	-0.7460	-0.8637	-0.6020	-0.8255
1143.2354	149.1125	1.9289	0.2301	-0.6441	-0.9048	-0.7793	-0.5807	-6.6155	-1.0142	-2.0395	-0.7294	-0.8475	-0.6085	-0.9603
1144.8187	149.4201	2.0490	0.0699	-0.6318	-0.9327	-0.5867	-0.2447	-6.6700	-1.0239	-2.0126	-0.7525	-0.8458	-0.5303	-0.9119
1146.3492	149.3956	1.9617	0.1905	-0.5593	-0.8720	-0.7477	-0.1300	-6.7413	-1.0470	-2.0341	-0.7269	-0.8812	-0.5788	-0.8321
1147.8920	150.2387	1.9595	0.0624	-0.6053	-0.8356	-0.7019	0.1773	-6.5335	-0.9971	-2.0779	-0.7077	-0.8798	-0.5633	-0.9383
1149.5979	149.4238	2.0340	0.0469	-0.5612	-0.8659	-0.8465	0.1042	-6.7401	-1.0533	-2.1104	-0.7600	-0.8806	-0.6969	-0.9017
1151.3906	149.6843	2.2561	0.0962	-0.4805	-0.8258	-0.6344	-0.1476	-6.8718	-1.0617	-2.0561	-0.7761	-0.9038	-0.5072	-0.8159
1153.1638	150.4057	2.1616	0.2178	-0.4811	-0.8750	-0.6275	0.0929	-6.6084	-1.0245	-2.0881	-0.7824	-0.8829	-0.6136	-0.9537
1154.9866	149.8014	2.2387	0.2127	-0.4422	-0.8495	-0.6050	-0.2102	-6.9281	-1.1177	-2.1296	-0.7813	-0.8948	-0.6059	-0.9195
1156.8007	150.1459	2.2496	0.2354	-0.4447	-0.7600	-0.6240	0.2194	-7.0063	-1.1122	-2.1139	-0.7697	-0.9034	-0.5842	-0.9793
1158.6064	150.9422	2.3416	0.2950	-0.3752	-0.7758	-0.8225	-0.1208	-6.8126	-1.1701	-2.1408	-0.7896	-0.9070	-0.6183	-1.0826
1160.4047	150.1699	2.2198	0.3014	-0.4553	-0.8020	-0.4917	0.3056	-7.0361	-1.1346	-2.1201	-0.7857	-0.9328	-0.6374	-1.0326
1162.1299	150.3482	2.3135	0.2962	-0.3877	-0.7265	-0.7401	-0.2515	-7.1509	-1.1175	-2.1248	-0.8089	-0.9261	-0.6089	-0.8957
1163.8581	151.1132	2.4037	0.3378	-0.4005	-0.7272	-0.3042	0.3099	-6.9451	-1.1627	-2.0996	-0.8206	-0.9505	-0.6646	-0.9244
1165.6466	150.3101	2.3604	0.4060	-0.3575	-0.7017	-0.3632	-0.0427	-7.1293	-1.1827	-2.1046	-0.8187	-0.9207	-0.5775	-0.9806
1167.5417	150.6362	2.4214	0.3351	-0.2742	-0.7269	-0.6522	0.0144	-7.2614	-1.2144	-2.1433	-0.8619	-0.9305	-0.6828	-1.0123
1169.3127	151.5038	2.4781	0.5238	-0.2912	-0.7026	-0.5694	-0.0523	-7.2274	-1.1519	-2.1756	-0.8402	-0.9504	-0.6422	-1.1752
1171.0877	150.5269	2.4259	0.5206	-0.3248	-0.6859	-0.5657	0.3423	-7.2666	-1.2413	-2.1619	-0.8406	-0.9715	-0.6013	-1.0671
1172.9024	150.7382	2.4601	0.5669	-0.2682	-0.6842	-0.5737	0.3269	-7.3301	-1.1606	-2.1957	-0.8543	-0.9436	-0.7010	-0.9639
1174.6860	151.3174	2.4934	0.6071	-0.2312	-0.6841	-0.5969	-0.0344	-7.1557	-1.2127	-2.1768	-0.8773	-0.9550	-0.6942	-1.1082
1176.5269	150.9102	2.6401	0.5882	-0.2627	-0.6106	-0.6239	-0.0415	-7.3728	-1.2115	-2.2127	-0.8825	-0.9716	-0.7174	-0.9521
1178.3703	151.0727	2.5633	0.6360	-0.1854	-0.6600	-0.3940	0.3703	-7.4604	-1.2337	-2.1843	-0.8914	-0.9750	-0.7176	-1.0668
1180.2728	151.2094	2.5063	0.5988	-0.2953	-0.5872	-0.5502	0.1351	-7.4508	-1.2297	-2.2464	-0.8711	-0.9579	-0.6352	-1.0007
1182.0477	151.2649	2.5573	0.6339	-0.1544	-0.6168	-0.5125	0.2382	-7.5472	-1.2305	-2.2271	-0.8986	-0.9885	-0.6839	-1.1936
1183.9098	151.4427	2.6928	0.6713	-0.0903	-0.5633	-0.5724	-0.3200	-7.6840	-1.2409	-2.2064	-0.9107	-1.0028	-0.6947	-0.9602
1185.7196	151.3096	2.7606	0.6112	-0.2010	-0.5619	-0.4156	0.0921	-7.7432	-1.2102	-2.2358	-0.9280	-1.0004	-0.7373	-1.0417
1187.5025	151.5453	2.7030	0.5811	-0.0962	-0.5496	-0.3438	0.0490	-7.7280	-1.2721	-2.2318	-0.8847	-0.9897	-0.5947	-1.0136
1189.2800	151.7949	2.7647	0.7867	-0.1284	-0.4245	-0.5601	0.0827	-7.7911	-1.3035	-2.2348	-0.9232	-1.0026	-0.7023	-1.1804
1191.0480	151.7786	2.6525	0.6063	-0.1424	-0.5180	-0.3785	0.3561	-7.8349	-1.2943	-2.2549	-0.8965	-1.0260	-0.6685	-1.1867
1192.8504	151.9433	2.7521	0.6449	-0.1313	-0.4735	-0.4659	0.4648	-7.7634	-1.2923	-2.3020	-0.9216	-1.0459	-0.7006	-0.8361
1194.6845	152.1068	2.8559	0.6928	-0.0270	-0.3993	-0.2401	0.1864	-7.9318	-1.3524	-2.2752	-0.9431	-1.0402	-0.7176	-0.9869
1196.5447	152.0384	2.8439	0.7627	-0.0833	-0.4518	-0.3273	0.0414	-7.9740	-1.3324	-2.2580	-0.8983	-1.0239	-0.7254	-1.1405
1198.3537	151.9448	2.8811	0.8165	-0.1791	-0.4427	-0.3134	0.2058	-7.9537	-1.3350	-2.2710	-0.9469	-1.0270	-0.7190	-1.1824
1200.1527	152.4172	2.9851	0.8230	-0.0526	-0.3660	-0.2759	0.4528	-8.0068	-1.3349	-2.2686	-0.9393	-1.0590	-0.7392	-1.1825
1201.9183	152.0961	2.8210	0.9305	-0.0173	-0.3927	-0.3211	0.1291	-8.0173	-1.3365	-2.2826	-0.9713	-1.0247	-0.6880	-1.1169
1203.7720	152.3239	2.9238	0.8936	-0.0289	-0.3416	-0.0340	0.4291	-8.0915	-1.3374	-2.2869	-0.9639	-1.0680	-0.7398	-1.2182
1205.5779	152.3277	2.9298	0.8845	0.0932	-0.3571	-0.3365	0.8046	-8.0770	-1.3135	-2.2964	-0.9618	-1.0284	-0.7612	-1.1088
1207.2219	152.4906	3.0136	0.8050	0.0109	-0.3864	-0.3523	0.3731	-8.1388	-1.3560	-2.2826	-0.9764	-1.0703	-0.7701	-1.2815
1209.0100	152.6175	3.0538	0.9686	-0.0320	-0.3569	-0.0229	0.2986	-8.1764	-1.4016	-2.3378	-0.9640	-1.0660	-0.7872	-1.0038
1210.7974	152.8463	3.0095	0.9849	0.0853	-0.3360	-0.3835	0.1692	-8.1936	-1.3691	-2.2806	-0.9786	-1.0775	-0.7591	-1.2506
1212.5405	152.8060	2.9812	0.8786	0.0503	-0.3286	-0.1540	0.0364	-8.2685	-1.3734	-2.3129	-1.0001	-1.0759	-0.7086	-1.0792
1214.3202	152.7908	3.1518	0.9229	-0.0060	-0.3182	-0.1098	0.2419	-8.2689	-1.4027	-2.3132	-0.9771	-1.0904	-0.7257	-1.0673
1216.0647	152.9427	3.0869	1.0078	0.2485	-0.2895	-0.1000	-0.1297	-8.3305	-1.4035	-2.3098	-1.0055	-1.0679	-0.8205	-1.1022
1217.8129	152.8900	3.1492	0.8906	0.0771	-0.3306	-0.0942	0.1531	-8.3382	-1.4082	-2.3331	-1.0105	-1.0896	-0.7213	-1.1638
1219.5844	152.8875	3.1038	1.0003	0.1265	-0.2436	-0.0935	0.7973	-8.3527	-1.4033	-2.3620	-1.0393	-1.1087	-0.6900	-0.9949
1221.3441	153.1065	3.3788	1.0128	0.1858	-0.0892	0.0342	0.3719	-8.4011	-1.4156	-2.3609	-1.0106	-1.1121	-0.7856	-0.9630
1223.0324	152.3925	3.3625	1.0208	0.2144	-0.1636	0.0759	1.2382	-8.2449	-1.3516	-2.3546	-1.0085	-1.1130	-0.7821	-1.0150
1224.8739	152.5576	3.2007	0.9624	0.2361	-0.1504	-0.0410	0.5136	-8.2831	-1.2863	-2.3718	-0.9969	-1.0995	-0.7662	-1.1322
1226.6980	152.7568	3.1300	0.9578	0.2306	-0.1386	-0.1321	0.7429	-8.3857	-1.3219	-2.3795	-1.0444	-1.1079	-0.7673	-1.1659
1228.4742	152.7030	3.0883	1.0586	0.1827	-0.1941	0.0376	0.6523	-8.4025	-1.3223	-2.3868	-1.0265	-1.1084	-0.7730	-1.3129
1230.2407	153.0170	3.0166	0.9834	0.2200	-0.1249	-0.1403	0.5351	-8.4010	-1.3715	-2.3764	-1.0253	-1.1203	-0.7131	-1.2526
1231.9784	152.9010	3.1952	0.9184	0.2833	-0.1729	-0.1297	-0.1197	-8.4079	-1.3727	-2.3790	-1.0290	-1.0964	-0.8222	-1.0727
1233.7766	153.1096	3.1105	0.8750	0.2574	-0.1888	-0.0909	0.6644	-8.4480	-1.3690	-2.3522	-1.0239	-1.0916	-0.7904	-1.0485
1235.5235	153.2151	3.0124	1.0379	0.2157	-0.1474	0.2363	0.3259	-8.4055	-1.3801	-2.3640	-1.0486	-1.0942	-0.8027	-0.9908
1237.3398	153.3042	3.0473	0.9695	0.2682	-0.1722	-0.0982	0.6128	-8.4284	-1.3755	-2.3502	-1.0107	-1.1168	-0.7428	-1.1912
1239.0617	153.5131	3.2262	1.0839	0.2647	-0.2855	-0.1723	0.4980	-8.4020	-1.3819	-2.3220	-1.0101	-1.1152	-0.7672	-1.0775
1240.8540	153.5004	2.9757	1.0050	0.2433	-0.1536	0.0071	0.7074	-8.4371	-1.3389	-2.3262	-1.0183	-1.1102	-0.8916	-1.1485
1242.5884	153.8394	3.0759	1.1022	0.2216	-0.2103	-0.2825	0.6370	-8.4665	-1.3850	-2.3646	-1.0184	-1.1079	-0.7066	-0.9614
1244.3624	154.7183	3.2303	1.2750	0.3519	-0.0620	0.0029	0.3843	-8.9888	-1.3705	-2.3942	-0.9924	-1.1066	-0.8238	-1.1534
1246.1215	154.3949	3.3063	1.3077	0.3294	-0.0524	-0.0818	0.4370	-8.7822	-1.3941	-2.3715	-1.0250	-1.1161	-0.7931	-1.2153
1247.9043	154.5924	3.2771	1.2428	0.3785	-0.0253	0.1813	0.6194	-8.9647	-1.3409	-2.3589	-1.0258	-1.0820	-0.7587	-1.1090
1249.6353	154.2921	3.1765	1.2386	0.3289	-0.1598	-0.1419	0.9288	-8.6782	-1.4251	-2.3507	-1.0374	-1.1115	-0.8555	-0.9200
1251.3880	154.4028	3.1494	0.9720	0.3105	-0.0002	0.0684	0.7790	-8.5717	-1.3934	-2.3507	-1.0467	-1.1088	-0.7843	-1.0508
1253.0977	154.6353	3.2415	1.1344	0.3594	-0.0833	-0.0134	0.8766	-8.6086	-1.4202	-2.3708	-1.0256	-1.1236	-0.7730	-1.1197
1254.8523	154.3925	3.1017	1.1592	0.2281	-0.1125	0.0725	0.3087	-8.5617	-1.4168	-2.3697	-1.0250	-1.1133	-0.7939	-1.1632
1256.5908	154.5885	3.1846	1.1389	0.2738	-0.0414	0.0855	1.1402	-8.5666	-1.3793	-2.3272	-1.0304	-1.0867	-0.8253	-1.1162
1258.3160	154.5923	3.1645	1.2147	0.2322	-0.1100	0.2736	0.9678	-8.5497	-1.3903	-2.3542	-1.0297	-1.0871	-0.7571	-1.1354
1260.1257	154.7958	3.0682	1.1346	0.3320	-0.0512	0.0170	0.4533	-8.5137	-1.3911	-2.3621	-1.0399	-1.0940	-0.7241	-1.2937
1261.9064	154.7971	3.2365	1.1936	0.2865	-0.1390	0.0519	0.6601	-8.5607	-1.3880	-2.3891	-1.0307	-1.0830	-0.8191	-1.2388
1263.6647	154.7824	3.1338	1.1200	0.2545	-0.0945	0.0562	0.4780	-8.4998	-1.4123	-2.3221	-1.0378	-1.0886	-0.8125	-1.0354
1265.4122	154.8093	3.2153	1.0632	0.3132	-0.0981	0.0699	0.8501	-8.5404	-1.4361	-2.3320	-1.0240	-1.0993	-0.7360	-1.1983
1267.1738	154.8097	3.0861	1.1266	0.2410	-0.0884	0.1091	0.8693	-8.4951	-1.4502	-2.3386	-0.9973	-1.0791	-0.7003	-1.3597
1269.0044	154.7530	3.0701	1.1782	0.2893	-0.0766	0.2781	0.5344	-8.4919	-1.4549	-2.3521	-1.0239	-1.1009	-0.8692	-0.9615
1270.7584	154.7758	3.2195	1.1444	0.3266	-0.1382	-0.0025	0.3757	-8.4487	-1.4289	-2.3573	-1.0011	-1.1076	-0.7893	-0.8802
1272.5139	154.8531	3.0435	1.1247	0.3389	-0.1386	-0.1152	0.7825	-8.4621	-1.4418	-2.4190	-1.0199	-1.0862	-0.7912	-1.3250
1274.2780	155.4073	3.1218	1.0236	0.2188	-0.1956	0.0258	1.2026	-8.8434	-1.3964	-2.3395	-1.0310	-1.0816	-0.7827	-1.2373
1276.0965	154.9650	3.2945	1.1181	0.2115	-0.1982	0.1322	0.7715	-8.4679	-1.3653	-2.3782	-1.0016	-1.0884	-0.7649	-1.3662
1277.8958	154.3213	3.1921	1.1396	0.2739	-0.1268	0.2466	-0.0310	-8.5508	-1.4228	-2.3626	-1.0496	-1.0930	-0.8143	-1.1427
1279.6584	155.4571	3.2880	1.0903	0.1588	-0.1927	0.0235	0.4482	-8.6114	-1.3672	-2.3340	-1.0474	-1.1183	-0.7243	-0.9939
1281.4202	154.2901	3.1976	1.0029	0.1904	-0.2215	0.1577	0.2339	-8.5268	-1.3802	-2.3433	-1.0463	-1.0983	-0.7082	-0.9925
1283.1978	154.2445	3.2837	1.1948	0.2383	-0.0914	0.0726	-0.0301	-8.5774	-1.3800	-2.3852	-0.9863	-1.0976	-0.6895	-1.1862
1284.9915	155.1667	3.1087	1.0186	0.1935	-0.2070	-0.0498	-0.1204	-8.5071	-1.3899	-2.3165	-0.9672	-1.0948	-0.7877	-1.2105
1286.7420	154.5576	3.1561	1.0634	0.2774	-0.1227	-0.0933	0.2765	-8.6106	-1.3704	-2.3547	-0.9960	-1.1061	-0.7587	-0.9315
1288.4733	154.4173	3.2608	1.0929	0.2972	-0.1456	0.2238	0.6457	-8.5731	-1.3807	-2.3389	-1.0624	-1.1105	-0.8294	-0.8901
1290.2600	155.5507	3.2921	1.1394	0.3532	-0.0963	-0.1754	0.3356	-8.6569	-1.4161	-2.3892	-1.0423	-1.1021	-0.7603	-1.0336
1292.0282	154.6234	3.2329	1.0591	0.2939	-0.1241	0.0708	0.7855	-8.7176	-1.4054	-2.3171	-1.0208	-1.1218	-0.7850	-1.1874
1293.6597	154.4904	3.2050	1.0130	0.2854	-0.0054	0.0705	0.3439	-8.8703	-1.4300	-2.3873	-1.0369	-1.1049	-0.7561	-1.1176
1295.3279	155.8811	3.3386	1.2851	0.3037	-0.0727	0.0467	0.3292	-9.0378	-1.4097	-2.4183	-1.0374	-1.1008	-0.7952	-1.1818
1297.1232	154.9886	3.2051	1.1189	0.2848	-0.1312	0.0561	0.4023	-8.7310	-1.4201	-2.4047	-1.0521	-1.1163	-0.8990	-1.0270
1298.9107	154.6640	3.4746	1.2222	0.3589	-0.1011	0.0344	0.3252	-8.9813	-1.4507	-2.4231	-1.0742	-1.1473	-0.7994	-1.2628
1300.7235	156.0903	3.3956	1.0763	0.2329	-0.1097	0.1131	0.8110	-9.0563	-1.4718	-2.3835	-1.0785	-1.1457	-0.7943	-1.0635
1302.5097	155.0777	3.4592	1.1610	0.3397	-0.0055	0.2558	0.8941	-8.8944	-1.4662	-2.4537	-1.0980	-1.1149	-0.8391	-1.2842
1304.1469	155.0824	3.5548	1.2910	0.3849	0.0069	0.1752	0.3145	-9.0750	-1.4704	-2.4705	-1.0750	-1.1363	-0.8133	-1.2132
1305.9891	156.1978	3.3808	1.2500	0.3868	-0.0281	0.2788	0.1093	-9.2815	-1.4757	-2.3954	-1.0817	-1.1379	-0.8079	-1.2284
1307.7697	155.4276	3.3407	1.3141	0.4244	0.0937	0.0763	0.5360	-8.9881	-1.5155	-2.4330	-1.1056	-1.1405	-0.8515	-1.3655
1309.5225	155.3402	3.5321	1.2911	0.4685	0.0341	-0.0696	0.3549	-9.1135	-1.4876	-2.4696	-1.1005	-1.1573	-0.7471	-0.8867
1311.3267	156.5936	3.6550	1.3581	0.4296	0.0348	0.0882	0.9189	-9.3074	-1.5024	-2.4844	-1.1101	-1.1757	-0.8372	-1.0823
1313.1071	155.7448	3.6081	1.3395	0.5120	0.0207	0.1817	0.9081	-9.0453	-1.5730	-2.5126	-1.1115	-1.1860	-0.8804	-1.1891
1314.8579	155.4536	3.5803	1.4017	0.4531	0.0766	0.2552	0.5453	-9.2792	-1.4951	-2.4504	-1.1662	-1.2028	-0.8976	-1.1307
1316.5799	156.7975	3.6998	1.3487	0.5391	0.0501	0.1068	0.8722	-9.3462	-1.5415	-2.5022	-1.1348	-1.1734	-0.8659	-1.2028
1318.4218	156.2083	3.6803	1.3782	0.5851	0.1448	0.3336	0.2462	-9.1435	-1.5451	-2.4743	-1.1551	-1.2056	-0.8609	-1.2854
1320.0737	155.9092	3.7174	1.3050	0.5567	0.1071	0.1487	0.5361	-9.3950	-1.5808	-2.4432	-1.1341	-1.1992	-0.8872	-1.2668
1321.9549	157.0222	3.7407	1.3112	0.5386	0.0652	0.2409	1.0153	-9.4999	-1.5824	-2.4839	-1.1755	-1.1996	-0.9246	-1.1228
1323.7564	156.3373	3.7381	1.4058	0.5470	0.2104	0.1810	0.8111	-9.2248	-1.6171	-2.5311	-1.1801	-1.2134	-0.9534	-1.1776
1325.6180	155.9788	3.8864	1.4797	0.6415	0.1627	0.3785	0.3169	-9.4126	-1.6276	-2.5342	-1.1624	-1.2211	-0.9533	-1.1503
1327.3880	157.3429	3.9247	1.4869	0.6497	0.1806	0.2366	0.8730	-9.4243	-1.6462	-2.5305	-1.1883	-1.2209	-0.8977	-1.3430
1329.1945	156.5433	3.8250	1.6027	0.5803	0.2165	0.2214	1.2596	-9.2664	-1.6175	-2.5066	-1.2034	-1.2395	-0.8682	-1.2947
1331.0059	156.4681	4.0805	1.6730	0.7079	0.2988	0.0323	0.7915	-9.3289	-1.6169	-2.5699	-1.1861	-1.2236	-0.9191	-1.1834
1332.8623	156.8053	4.0203	1.4073	0.6530	0.1860	0.4195	0.5485	-9.2972	-1.5993	-2.5521	-1.1955	-1.2645	-0.8752	-1.1569
1334.6299	156.9447	3.9625	1.5110	0.6799	0.2879	0.3476	1.5023	-9.4168	-1.6609	-2.5396	-1.2030	-1.2586	-0.9793	-1.2906
1336.4643	156.4832	4.1244	1.6770	0.6198	0.2781	0.4125	0.4299	-9.5963	-1.6970	-2.5723	-1.2257	-1.2369	-0.9033	-1.2945
1338.2919	156.8975	4.0278	1.5871	0.6115	0.2245	0.3295	1.2465	-9.5053	-1.6775	-2.6036	-1.2173	-1.2608	-0.8839	-1.0654
1340.0693	157.2304	4.2149	1.6345	0.6107	0.3095	0.5333	1.4066	-9.4373	-1.7150	-2.6150	-1.2428	-1.2770	-0.9120	-1.3370
1341.8438	156.7574	4.1657	1.7336	0.7840	0.3686	0.6285	0.6730	-9.6820	-1.6944	-2.5898	-1.2696	-1.3049	-0.9673	-1.1801
1343.5896	157.2254	4.1366	1.6519	0.7156	0.2808	0.4063	0.7029	-9.5495	-1.6905	-2.6152	-1.2336	-1.2733	-0.9011	-1.3896
1345.3740	157.4951	4.1658	1.6322	0.7945	0.3356	0.5130	0.4150	-9.5150	-1.6983	-2.5643	-1.2596	-1.2922	-0.8613	-1.1946
1347.1379	156.9541	4.1808	1.6211	0.8559	0.4399	0.5710	0.7174	-9.7099	-1.6989	-2.6256	-1.2337	-1.2686	-0.9528	-1.1836
1348.8958	157.2165	4.2878	1.8106	0.7368	0.3161	0.4926	1.1738	-9.6624	-1.6841	-2.5902	-1.2185	-1.2933	-0.9899	-1.5609
1350.5853	157.4813	4.3278	1.7006	0.7946	0.4276	0.5007	1.1112	-9.6624	-1.7492	-2.6437	-1.2091	-1.3051	-0.9758	-0.9766
1352.2191	157.2426	4.3283	1.8158	0.8286	0.3672	0.8397	1.3362	-9.8066	-1.7364	-2.5941	-1.2967	-1.2917	-0.9624	-1.2878
1353.9723	158.1315	4.2873	1.7485	0.7590	0.4180	0.5029	1.1834	-9.7573	-1.7996	-2.6555	-1.2762	-1.3152	-0.9743	-1.1602
1355.6563	157.6073	4.4002	1.9076	0.8713	0.4489	0.5919	1.1962	-9.8124	-1.7801	-2.6333	-1.2268	-1.3107	-0.9365	-1.4670
