Time [s],Time [min],f1 [Hz],f3 [Hz],f5 [Hz],f7 [Hz],f9 [Hz],f11 [Hz],f13 [Hz],D3 [ppm],D5 [ppm],D7 [ppm],D9 [ppm],D11 [ppm],D13 [ppm]
1488.3181,24.80530167,-7.4471,-3.7791,-3.2654,-3.0874,-2.9368,-2.9931,-3.2041,1.3853,0.9102,0.5488,0.3682,0.1207,0.1943
1489.7146,24.82857667,-7.3067,-3.7387,-3.1603,-2.9974,-2.8809,-2.8204,-2.8312,1.4651,0.9207,0.5706,0.3386,0.169,0.1348
1491.234,24.8539,-7.4496,-3.8541,-3.1813,-2.9779,-3.0431,-2.9184,-2.882,1.383,0.9323,0.566,0.3432,0.2705,0.2316
1492.7505,24.879175,-7.3998,-3.8468,-3.2403,-3.0359,-2.8775,-3.0149,-2.8824,1.421,0.8484,0.5514,0.3487,0.2162,0.1399
1494.212,24.90353333,-7.4531,-3.6849,-3.24,-3.0325,-2.8849,-2.6998,-3.0589,1.426,0.861,0.5517,0.3655,0.2711,0.0473
1495.7082,24.92847,-7.4629,-3.726,-3.2991,-2.9957,-2.9034,-2.7081,-3.3092,1.3861,0.8787,0.5203,0.3224,0.0261,0.2839
1497.2166,24.95361,-7.4601,-3.8159,-3.1163,-2.9982,-2.972,-2.9651,-2.5777,1.4173,0.8454,0.5435,0.3385,0.2822,0.1178
1498.7204,24.97867333,-7.414,-3.8235,-3.3297,-3.1634,-2.9762,-2.7342,-2.9577,1.3785,0.8567,0.5278,0.3407,0.2114,-0.1295
1500.2398,25.00399667,-7.3293,-3.8916,-3.2107,-3.0407,-3.0532,-2.692,-2.7442,1.375,0.8715,0.5233,0.37,0.2411,0.2424
1501.5702,25.02617,-7.3984,-3.7671,-3.237,-3.0672,-2.9941,-3.0348,-3.2043,1.4284,0.8702,0.546,0.3613,0.225,0.0449
1502.9407,25.04901167,-7.3117,-3.7669,-3.2785,-2.9664,-3.04,-2.8898,-2.8695,1.4035,0.8705,0.5625,0.3454,0.2424,-0.053
1504.2974,25.07162333,-7.2774,-3.6894,-3.2659,-3.128,-3.0266,-2.7379,-3.3909,1.383,0.8827,0.5154,0.3138,0.2815,0.0119
1505.6788,25.09464667,-7.4546,-3.7222,-3.1763,-3.081,-2.9901,-2.5107,-3.2295,1.4106,0.8851,0.5754,0.3652,0.2605,-0.155
1507.0706,25.11784333,-7.4113,-3.8821,-3.1447,-3.118,-3.0111,-3.1194,-2.6658,1.4406,0.8598,0.5551,0.3263,0.2806,0.2733
1508.5624,25.14270667,-7.4591,-3.7097,-3.2371,-2.9495,-2.9804,-2.7735,-2.1062,1.3976,0.8812,0.522,0.358,0.3284,0.1412
1509.928,25.16546667,-7.3898,-3.8194,-3.1789,-3.18,-3.0489,-2.8843,-3.1097,1.4332,0.8726,0.5101,0.3101,0.165,0.0351
1511.428,25.19046667,-7.3133,-3.7139,-3.2409,-3.1129,-2.9888,-2.7691,-3.5842,1.4094,0.845,0.5375,0.3526,0.1463,-0.1906
1512.8927,25.21487833,-7.3816,-3.7566,-3.2467,-3.0663,-3.013,-2.7508,-2.6818,1.3763,0.8851,0.5641,0.3601,0.121,0.2746
1514.2284,25.23714,-7.5054,-3.7478,-3.1998,-2.987,-2.8595,-2.9693,-4.0652,1.3249,0.9074,0.5097,0.3089,0.1572,-0.175
1515.668,25.26113333,-7.5405,-3.8276,-3.1575,-3.0744,-2.9571,-2.9085,-3.3814,1.4184,0.885,0.5205,0.3569,0.3004,-0.0726
1517.1026,25.28504333,-7.4612,-3.7413,-3.1399,-3.0573,-2.9998,-2.9163,-3.3737,1.4345,0.854,0.5284,0.3739,0.2668,-0.0457
1518.5581,25.30930167,-7.4012,-3.8289,-3.3089,-3.0695,-3.076,-2.9887,-3.04,1.401,0.8915,0.5382,0.3335,0.2306,0.0385
1519.9718,25.33286333,-7.3008,-3.7645,-3.1442,-3.0032,-3.0881,-2.7915,-2.3759,1.3907,0.8714,0.5648,0.3349,0.2706,0.3263
1521.4105,25.35684167,-7.2373,-3.7936,-3.1276,-3.0373,-2.9709,-3.0334,-3.1282,1.4065,0.8458,0.5986,0.3445,0.1878,0.0699
1522.7466,25.37911,-7.2745,-3.8878,-3.2953,-3.0754,-3.0747,-2.8314,-2.9917,1.3847,0.8712,0.5483,0.3458,0.1056,0.0053
1524.0784,25.40130667,-7.3355,-3.9181,-3.1434,-3.0754,-3.1288,-2.9724,-2.9014,1.3739,0.8921,0.52,0.3341,0.1952,0.1905
1525.4573,25.42428833,-7.3911,-3.743,-3.2402,-3.0395,-3.0933,-2.9315,-3.2551,1.3567,0.8286,0.5277,0.3369,0.1735,-0.022
1526.8069,25.44678167,-7.3424,-3.7485,-3.2423,-3.1461,-3.1972,-3.0366,-2.953,1.4023,0.8665,0.5345,0.3581,0.2244,0.2206
1528.1946,25.46991,-7.5281,-3.817,-3.2378,-3.0874,-3.0211,-3.0855,-2.976,1.3802,0.8699,0.5913,0.3489,0.1067,0.1071
1529.6077,25.49346167,-7.5034,-3.8249,-3.319,-3.031,-2.819,-3.0397,-2.4045,1.3961,0.8475,0.5183,0.3539,0.2245,0.1482
1530.944,25.51573333,-7.5145,-3.8255,-3.3076,-2.9363,-2.9469,-2.9717,-2.8318,1.3972,0.8363,0.5125,0.3387,0.2962,0.2013
1532.3912,25.53985333,-7.4875,-3.7521,-3.3033,-3.0479,-2.981,-2.8431,-2.8168,1.3829,0.8842,0.5338,0.3423,0.1791,-0.0708
1533.89,25.56483333,-7.4812,-3.8335,-3.179,-3.0413,-2.9589,-2.8793,-2.6496,1.3963,0.8877,0.5178,0.3438,0.1648,0.0449
1535.2946,25.58824333,-7.5189,-3.8173,-3.2094,-3.0748,-3.0331,-2.9476,-3.3648,1.3902,0.8394,0.5041,0.3862,0.1525,0.2132
1536.7203,25.612005,-7.5399,-3.7586,-3.0875,-2.9536,-3.0259,-2.9317,-2.4237,1.4082,0.8369,0.5072,0.3347,0.1614,0.2337
1538.1944,25.63657333,-7.5219,-3.8246,-3.2613,-3.0211,-2.9085,-3.0132,-3.3836,1.3898,0.9025,0.5449,0.3244,0.0781,0.0718
1539.5646,25.65941,-7.5931,-3.762,-3.271,-3.0369,-2.97,-2.9418,-3.2699,1.418,0.8973,0.5381,0.3456,0.2449,-0.0173
1540.892,25.68153333,-7.5353,-3.8089,-3.2738,-3.1071,-2.9827,-3.043,-2.8561,1.4013,0.8973,0.5241,0.3578,0.222,-0.0386
1542.3419,25.70569833,-7.5041,-3.6537,-3.2126,-3.1392,-3.0072,-2.6819,-3.7229,1.3991,0.8921,0.5209,0.3448,0.1958,0.157
1543.7619,25.729365,-7.5354,-3.6471,-3.1924,-2.9806,-2.9941,-3.146,-2.9353,1.3839,0.887,0.5524,0.332,0.1827,-0.1213
1545.143,25.75238333,-7.537,-3.8019,-3.2053,-3.008,-2.9918,-3.0867,-2.7684,1.3499,0.8774,0.5119,0.3551,0.1867,0.1164
1546.524,25.7754,-7.4344,-3.883,-3.2246,-3.0893,-3.0332,-2.9019,-2.6933,1.4488,0.8944,0.5392,0.3463,0.1769,0.1377
1547.9664,25.79944,-7.5126,-3.7919,-3.2945,-3.0115,-2.9492,-2.4157,-2.7383,1.4032,0.893,0.5259,0.3338,0.2313,0.1111
1549.3709,25.82284833,-7.4913,-3.7867,-3.2479,-3.1581,-2.9341,-2.7138,-3.309,1.4133,0.8699,0.518,0.3162,0.2954,0.2692
1550.8298,25.84716333,-7.4773,-3.8183,-3.2422,-3.0277,-2.9468,-2.7797,-2.4875,1.3986,0.8666,0.5597,0.3446,0.2645,-0.1069
1552.3403,25.87233833,-7.5472,-3.8115,-3.2161,-3.134,-3.0207,-2.9192,-2.5961,1.3976,0.8799,0.5563,0.2956,0.0893,0.0808
1553.7485,25.89580833,-7.4452,-3.8098,-3.2255,-3.0087,-3.0041,-3.0718,-3.3035,1.3744,0.8926,0.5299,0.3677,0.1965,0.0043
1555.1545,25.91924167,-7.4527,-3.8779,-3.3066,-3.1845,-2.9916,-3.0159,-2.7751,1.4454,0.8658,0.5938,0.3765,0.1594,-0.0057
1556.5459,25.94243167,-6.8636,-4.0372,-3.3961,-3.2869,-3.4076,-3.1015,-3.429,1.3359,0.8504,0.5467,0.3398,0.2712,0.1511
1557.9058,25.96509667,-6.817,-4.0323,-3.2792,-3.3214,-3.4346,-3.2792,-3.1127,1.3937,0.9069,0.5484,0.2891,0.2976,-0.0272
1559.4118,25.99019667,-6.7303,-4.0582,-3.3781,-3.3531,-3.3,-3.1408,-2.924,1.3378,0.8555,0.549,0.2633,0.116,-0.2358
1560.6747,26.011245,-6.3912,-3.834,-3.1439,-3.3443,-3.2854,-2.8471,-3.0357,1.326,0.9162,0.5365,0.2741,0.1945,0.3239
1561.8021,26.030035,-6.6589,-3.9329,-3.2522,-3.2148,-3.2916,-3.1326,-2.669,1.4063,0.8596,0.514,0.3272,0.1932,-0.0449
1563.2198,26.05366333,-6.6058,-3.8282,-3.2359,-3.3282,-3.4431,-3.2095,-2.7845,1.3112,0.8673,0.5074,0.2974,0.2665,-0.034
1564.7124,26.07854,-6.171,-3.8884,-3.3175,-3.2671,-3.3393,-3.0806,-3.0863,1.3105,0.8828,0.5129,0.3256,0.2265,0.1029
1566.052,26.10086667,-6.0755,-3.8522,-3.3127,-3.3628,-3.3,-3.1877,-3.2804,1.3627,0.8661,0.539,0.2846,0.202,0.1037
1567.3367,26.12227833,-6.5419,-3.8493,-3.3153,-3.3237,-3.3131,-3.2778,-3.6279,1.3179,0.8614,0.473,0.2923,0.0617,-0.1771
1568.6515,26.14419167,-6.3002,-3.918,-3.2843,-3.3014,-3.2927,-3.1159,-3.8437,1.323,0.9114,0.5927,0.3126,0.2611,0.1146
1570.0009,26.16668167,-5.9102,-3.8369,-3.21,-3.2536,-3.3403,-3.064,-2.6732,1.2941,0.9104,0.568,0.3137,0.2212,-0.1561
1571.2887,26.188145,-5.9272,-3.928,-3.3065,-3.2811,-3.4435,-3.2624,-3.2682,1.3282,0.914,0.546,0.3071,0.2114,0.0699
1572.7032,26.21172,-6.4869,-3.8902,-3.4127,-3.278,-3.4596,-3.49,-2.9631,1.371,0.9031,0.5174,0.2746,0.1552,-0.0261
1574.094,26.2349,-6.2564,-4.0236,-3.2029,-3.2458,-3.3358,-2.9691,-2.9211,1.3676,0.9186,0.5431,0.2686,0.2495,-0.0509
1575.4453,26.25742167,-5.8721,-3.9884,-3.2581,-3.3355,-3.2917,-3.1239,-2.6665,1.3648,0.8501,0.5401,0.3037,0.2242,0.0922
1576.7804,26.27967333,-5.8924,-3.9529,-3.2494,-3.225,-3.3319,-3.1416,-3.8011,1.3139,0.9148,0.4912,0.2899,0.2465,0.1175
1578.224,26.30373333,-6.3171,-3.8556,-3.169,-3.4088,-3.2748,-3.2679,-3.6246,1.3424,0.9148,0.5313,0.301,0.2301,-0.0321
1579.5279,26.325465,-6.3464,-3.7621,-3.2176,-3.3764,-3.356,-3.084,-3.5008,1.3193,0.8763,0.5228,0.2688,0.1596,-0.0227
1580.9185,26.34864167,-5.8814,-3.7969,-3.3533,-3.2963,-3.4226,-3.2587,-3.3486,1.3299,0.8702,0.5195,0.2913,0.2039,0.0542
1582.3886,26.37314333,-5.7783,-3.7818,-3.167,-3.2192,-3.3151,-3.0437,-3.0643,1.3158,0.8814,0.5245,0.3019,0.1022,0.092
1583.808,26.3968,-6.1178,-3.9664,-3.0961,-3.2944,-3.3471,-3.0025,-2.7908,1.3704,0.8768,0.5172,0.2793,0.212,0.0553
1585.2165,26.420275,-5.8325,-3.8653,-3.3099,-3.2334,-3.4285,-3.2407,-3.095,1.353,0.8638,0.5233,0.3077,0.2248,0.0679
1586.7158,26.44526333,-5.7734,-3.9027,-3.3269,-3.3131,-3.4957,-3.2631,-2.8055,1.328,0.9012,0.577,0.2931,0.1874,0.1653
1588.0614,26.46769,-5.9153,-3.8844,-3.2202,-3.366,-3.3653,-3.0833,-2.7835,1.3026,0.8497,0.5336,0.2913,0.1751,0.1124
1589.508,26.4918,-6.1881,-3.9397,-3.2289,-3.3648,-3.3086,-3.3051,-3.3319,1.3873,0.8438,0.4929,0.3242,0.2632,-0.0278
1590.9064,26.51510667,-5.7933,-4.0302,-3.3731,-3.4368,-3.3689,-3.2598,-2.7676,1.2723,0.8593,0.5054,0.3099,0.2053,-0.2383
1592.3538,26.53923,-5.9161,-3.8786,-3.2763,-3.3461,-3.3975,-3.067,-2.9111,1.2391,0.854,0.4763,0.3266,0.1898,0.0013
1593.8169,26.563615,-6.2786,-3.9355,-3.2521,-3.205,-3.3507,-3.2784,-2.9539,1.3052,0.8564,0.5367,0.2706,0.1913,0.0134
1595.2149,26.586915,-6.0618,-3.809,-3.4007,-3.3372,-3.3041,-3.0684,-2.5041,1.2688,0.8977,0.4906,0.3047,0.2569,-0.0596
1596.6064,26.61010667,-5.706,-3.9274,-3.1647,-3.3775,-3.3287,-3.235,-3.0923,1.3392,0.8486,0.5984,0.2873,0.2836,-0.038
1597.936,26.63226667,-5.7726,-3.8683,-3.2173,-3.2833,-3.4517,-3.1052,-3.016,1.2758,0.8716,0.5475,0.3164,0.3016,0.0248
1599.3878,26.65646333,-5.998,-4.0565,-3.3801,-3.2956,-3.3496,-3.0439,-3.5963,1.3859,0.8253,0.5418,0.2942,0.1502,0.3119
1600.728,26.6788,-6.1417,-3.9276,-3.2705,-3.401,-3.3236,-3.0205,-3.269,1.3268,0.8539,0.5844,0.328,0.2039,0.037
1602.1764,26.70294,-5.6662,-3.944,-3.2879,-3.5062,-3.5011,-3.0707,-2.8103,1.3379,0.8742,0.5186,0.2793,0.2074,0.0257
1603.5788,26.72631333,-5.7125,-3.9968,-3.2684,-3.3194,-3.4124,-3.1097,-3.2397,1.3543,0.8809,0.5569,0.254,0.1851,0.0383
1605.022,26.75036667,-6.1575,-3.9606,-3.2145,-3.268,-3.4028,-3.2047,-3.3444,1.3241,0.8812,0.4943,0.3231,0.1362,0.1548
1606.5046,26.77507667,-5.8738,-3.9913,-3.4292,-3.3152,-3.4298,-3.3687,-3.0404,1.2873,0.8817,0.5304,0.2647,0.2309,0.3713
1607.9868,26.79978,-5.8812,-3.9391,-3.3309,-3.4094,-3.4563,-2.8224,-3.5483,1.3233,0.8468,0.563,0.2736,0.2124,0.0401
1609.5022,26.82503667,-6.062,-3.903,-3.3777,-3.2871,-3.3617,-3.1285,-3.3446,1.3798,0.8206,0.5453,0.2904,0.1285,0.1339
1610.9989,26.84998167,-6.023,-3.9194,-3.3275,-3.4015,-3.4223,-3.4418,-3.5111,1.3441,0.9061,0.5601,0.2714,0.2097,0.1473
1612.4438,26.87406333,-5.522,-4.0267,-3.3522,-3.3453,-3.4373,-3.1004,-3.6371,1.2998,0.8519,0.5248,0.2684,0.2714,0.0074
1613.8183,26.89697167,-5.6363,-4.0421,-3.2744,-3.4148,-3.465,-3.2979,-3.0042,1.389,0.8549,0.5232,0.3147,0.1355,0.2293
1615.312,26.92186667,-6.0388,-3.8356,-3.36,-3.4162,-3.5322,-3.0575,-3.3658,1.3157,0.9159,0.5307,0.2511,0.1371,0.1255
1616.8173,26.946955,-5.8608,-3.8073,-3.3379,-3.2778,-3.3518,-3.2073,-3.6479,1.3358,0.9119,0.4953,0.3061,0.2193,0.2085
1618.1744,26.96957333,-5.7017,-3.9035,-3.3542,-3.285,-3.4487,-3.2364,-3.6238,1.3304,0.8572,0.52,0.2739,0.2508,-0.1036
1619.6286,26.99381,-5.6489,-3.9591,-3.2929,-3.3697,-3.4093,-2.865,-3.3226,1.329,0.9135,0.5163,0.3047,0.0992,-0.0473
1621.0288,27.01714667,-6.0533,-4.0211,-3.2808,-3.3391,-3.2838,-2.9056,-3.2901,1.3341,0.9079,0.5635,0.2846,0.218,0.2566
1622.4485,27.04080833,-5.7657,-3.9809,-3.5571,-3.2346,-3.4014,-3.246,-3.3589,1.286,0.8922,0.5488,0.2856,0.1308,0.1302
1623.8468,27.06411333,-5.5494,-3.9363,-3.2797,-3.3375,-3.4636,-3.5329,-2.9851,1.3244,0.8791,0.5181,0.2958,0.1612,-0.1066
1625.2879,27.08813167,-5.7496,-3.888,-3.2365,-3.3992,-3.417,-3.346,-2.7781,1.3575,0.8766,0.5456,0.2711,0.1062,-0.2285
1626.7679,27.11279833,-6.11,-4.0349,-3.4124,-3.3253,-3.3548,-3.1998,-2.9978,1.3555,0.9167,0.5661,0.2584,0.2442,0.0849
1628.26,27.13766667,-5.5497,-3.9046,-3.3283,-3.2933,-3.4242,-3.1413,-3.8161,1.3119,0.8473,0.5448,0.2893,0.2217,0.0353
1629.762,27.1627,-5.6637,-3.7605,-3.2689,-3.3637,-3.3508,-3.3595,-3.3378,1.3349,0.8736,0.4824,0.2743,0.2062,-0.0573
1631.2138,27.18689667,-5.9278,-3.9477,-3.4213,-3.3297,-3.403,-3.0689,-3.1683,1.3745,0.9002,0.531,0.3258,0.1586,0.2352
1632.6058,27.21009667,-6.0112,-3.8367,-3.2357,-3.4005,-3.4016,-3.0705,-4.016,1.3188,0.8757,0.5323,0.3,0.1439,0.2985
1633.9287,27.232145,-5.5386,-4.0258,-3.4279,-3.391,-3.4002,-3.2525,-2.9714,1.3584,0.8699,0.5448,0.2937,0.1923,0.1558
1635.3739,27.25623167,-5.6175,-3.8332,-3.2556,-3.3803,-3.3781,-3.2822,-2.9837,1.3114,0.8937,0.4883,0.2823,0.127,0.0848
1636.8725,27.28120833,-5.9979,-3.963,-3.3592,-3.3551,-3.3474,-3.1164,-2.9245,1.3236,0.8763,0.5693,0.2847,0.2157,0.2555
1638.3221,27.30536833,-5.6807,-4.0422,-3.397,-3.2947,-3.4647,-3.3156,-3.0988,1.3106,0.8927,0.5257,0.2353,0.2066,0.0806
1639.8349,27.33058167,-5.7176,-3.8849,-3.3755,-3.3787,-3.363,-3.062,-3.2433,1.3342,0.9102,0.4947,0.3033,0.171,-0.1187
1641.2052,27.35342,-5.787,-3.9222,-3.2173,-3.2995,-3.3827,-3.1388,-3.9288,1.2959,0.856,0.5393,0.2774,0.2151,-0.0878
1642.5946,27.37657667,-5.9401,-3.9989,-3.1999,-3.3656,-3.4128,-3.3632,-3.7002,1.3251,0.8366,0.5575,0.28,0.3342,0.0443
1644.022,27.40036667,-5.5687,-3.9946,-3.3565,-3.3522,-3.5664,-2.9604,-3.5868,1.355,0.8645,0.5252,0.2674,0.1967,-0.0986
1645.5421,27.42570167,-5.5794,-3.8451,-3.2836,-3.2968,-3.4201,-3.3946,-2.9695,1.3571,0.8531,0.5095,0.2945,0.1644,0.0335
1647.0339,27.450565,-6.0778,-3.9602,-3.318,-3.3321,-3.4467,-3.2441,-3.1264,1.31,0.888,0.5023,0.2747,0.1285,0.096
1648.4849,27.47474833,-5.9988,-3.9512,-3.3369,-3.3512,-3.341,-3.2299,-3.9271,1.3495,0.9091,0.4863,0.2683,0.2637,0.3202
1649.9848,27.49974667,-5.5653,-4.0472,-3.2186,-3.3561,-3.5071,-2.9807,-3.4439,1.3691,0.8901,0.5346,0.2788,0.0906,0.1053
1651.44,27.524,-5.5611,-4.0398,-3.3691,-3.3458,-3.4742,-3.4856,-3.4265,1.3419,0.8845,0.5297,0.2877,0.2121,0.0912
1652.9343,27.548905,-5.9342,-4.006,-3.42,-3.2557,-3.389,-3.1417,-3.3512,1.2879,0.9154,0.5285,0.2609,0.0665,0.0326
1654.3204,27.57200667,-5.739,-3.9501,-3.3689,-3.4454,-3.3697,-3.3524,-3.3471,1.3425,0.8719,0.5276,0.271,0.174,0.0399
1655.7406,27.59567667,-5.6176,-3.8271,-3.2291,-3.4133,-3.4222,-3.3618,-2.5693,1.3226,0.8905,0.4823,0.2913,0.2503,-0.1403
1657.1627,27.61937833,-5.6576,-3.991,-3.3628,-3.3353,-3.457,-3.2848,-2.4186,1.2944,0.8623,0.5064,0.2764,0.1424,-0.0872
1658.532,27.6422,-5.9672,-3.8697,-3.3758,-3.4478,-3.5064,-3.16,-2.8152,1.3102,0.884,0.4692,0.2891,0.0511,-0.1704
1659.9977,27.66662833,-5.5019,-3.9893,-3.3895,-3.3286,-3.348,-3.2958,-3.4401,1.3427,0.8352,0.5275,0.2895,0.1172,-0.0106
1661.4594,27.69099,-5.6064,-3.9974,-3.3754,-3.3736,-3.3983,-2.8738,-4.0241,1.2919,0.8708,0.5017,0.2798,0.1951,0.0118
1662.9638,27.71606333,-6.0016,-3.9981,-3.2319,-3.4911,-3.4305,-3.2603,-3.4671,1.3037,0.8499,0.5573,0.2504,0.1209,0.202
1664.3544,27.73924,-5.8091,-3.9574,-3.2275,-3.3433,-3.5298,-3.3121,-3.8417,1.3145,0.9069,0.5516,0.2793,0.1882,-0.3499
1665.7287,27.762145,-5.445,-3.9212,-3.2612,-3.3995,-3.3437,-3.1531,-3.2283,1.3344,0.8943,0.4881,0.2761,0.2659,0.0339
1667.2189,27.78698167,-5.5335,-3.9469,-3.3899,-3.4611,-3.4343,-3.1574,-3.8602,1.3689,0.859,0.5457,0.2987,0.1364,0.3119
1668.662,27.81103333,-6.0146,-4.055,-3.3759,-3.4182,-3.3871,-3.1889,-3.3226,1.3457,0.9399,0.5279,0.3215,0.1041,0.2858
1670.0478,27.83413,-5.6517,-4.0658,-3.327,-3.3991,-3.4678,-3.5077,-3.6266,1.3281,0.8203,0.5134,0.3002,0.133,0.1156
1671.5582,27.85930333,-5.6558,-3.9903,-3.3686,-3.4121,-3.4304,-3.4476,-2.9931,1.3212,0.8175,0.5198,0.2433,0.2228,0.1758
1672.936,27.88226667,-5.4766,-3.9313,-3.3889,-3.413,-3.3689,-3.3519,-3.2497,1.3017,0.8843,0.5519,0.2817,0.1187,0.2128
1674.338,27.90563333,-5.9378,-3.9696,-3.5141,-3.3802,-3.4733,-3.2173,-3.0358,1.3479,0.8674,0.5603,0.2849,0.1757,-0.2067
1675.8424,27.93070667,-5.5064,-3.8288,-3.3027,-3.4084,-3.4357,-3.2649,-3.2374,1.3192,0.8947,0.5025,0.2944,0.1633,-0.0836
1677.2865,27.954775,-5.4737,-3.9337,-3.3487,-3.4388,-3.3884,-3.4302,-3.4092,1.357,0.8387,0.5205,0.2886,0.0824,-0.0996
1678.4985,27.974975,-5.8815,-3.9069,-3.3442,-3.3946,-3.4138,-3.336,-3.5005,1.303,0.8616,0.5143,0.3086,0.0784,0.1708
1679.906,27.99843333,-6.0553,-3.8767,-3.2943,-3.3101,-3.4505,-3.1538,-3.2235,1.3299,0.8912,0.5085,0.2696,0.178,0.1421
1681.4129,28.02354833,-5.4534,-3.9413,-3.4191,-3.2853,-3.377,-3.3457,-3.5553,1.35,0.8582,0.5206,0.2877,0.1489,0.123
1682.8386,28.04731,-5.6885,-4.0117,-3.3491,-3.4442,-3.5075,-3.0964,-3.6057,1.2902,0.8581,0.5419,0.2689,0.1927,0.0738
1684.2595,28.07099167,-5.9025,-3.8324,-3.3125,-3.304,-3.488,-3.6119,-3.6557,1.3529,0.9057,0.5537,0.2732,0.158,-0.1024
1685.7624,28.09604,-5.8269,-4.0388,-3.3902,-3.4495,-3.5405,-3.3083,-3.2222,1.2927,0.82,0.5259,0.2704,0.2555,0.2039
1687.268,28.12113333,-5.5208,-3.9282,-3.2893,-3.4441,-3.4515,-3.3238,-3.2536,1.3297,0.9012,0.5254,0.3003,0.2076,0.0511
1688.774,28.14623333,-5.4846,-3.9451,-3.3271,-3.424,-3.3981,-3.3519,-3.3475,1.3254,0.8804,0.5938,0.2773,0.1492,-0.3134
1690.2737,28.17122833,-5.9518,-3.8647,-3.3546,-3.3817,-3.4472,-3.234,-3.6006,1.269,0.8567,0.4961,0.2931,0.1529,0.0352
1691.7438,28.19573,-5.4825,-3.9221,-3.4322,-3.3867,-3.462,-3.0678,-2.9919,1.2688,0.888,0.4952,0.2387,0.1133,0.1403
1693.2603,28.221005,-5.4544,-3.8941,-3.379,-3.3829,-3.4601,-2.9957,-3.3214,1.2618,0.8979,0.4447,0.2731,0.0684,0.0153
1694.7515,28.24585833,-5.8938,-3.8825,-3.2887,-3.3384,-3.4138,-3.529,-3.519,1.306,0.8691,0.5047,0.256,0.1117,-0.1819
1696.2552,28.27092,-5.7653,-4.0167,-3.3439,-3.3524,-3.4193,-3.2831,-3.0666,1.3847,0.8326,0.5333,0.2723,0.1038,0.2511
1697.7597,28.295995,-5.315,-3.8876,-3.4157,-3.4378,-3.4709,-3.1433,-3.2391,1.245,0.8685,0.5363,0.262,0.199,-0.2462
1699.2597,28.320995,-5.3409,-3.8418,-3.2567,-3.3766,-3.3544,-3.4044,-3.0266,1.3062,0.8489,0.4778,0.2573,0.2778,0.1899
1700.7658,28.34609667,-5.8455,-3.966,-3.2725,-3.3415,-3.401,-3.3083,-3.2467,1.2848,0.8625,0.5105,0.2686,0.1733,0.0469
1702.1077,28.36846167,-5.3476,-4.0152,-3.2493,-3.3889,-3.4485,-3.3845,-3.5982,1.2335,0.8894,0.5229,0.2307,0.1345,0.1412
1703.5469,28.39244833,-5.1825,-3.8575,-3.3788,-3.4069,-3.3646,-3.0436,-2.9463,1.3255,0.8773,0.5019,0.2734,0.208,-0.0982
1705.0164,28.41694,-5.5269,-3.7601,-3.3746,-3.3881,-3.4775,-3.4219,-2.969,1.2438,0.8294,0.4986,0.2289,0.1591,0.2377
1706.538,28.4423,-5.5848,-3.9004,-3.1921,-3.3351,-3.4439,-3.2288,-3.3082,1.2069,0.8633,0.5119,0.2652,0.2648,0.2767
1707.986,28.46643333,-5.0425,-3.7371,-3.2851,-3.2621,-3.3871,-3.3133,-3.3199,1.2091,0.7843,0.4659,0.2397,0.0557,-0.0602
1709.4929,28.49154833,-5.0353,-3.7851,-3.1699,-3.2291,-3.3515,-3.4491,-3.2218,1.2301,0.7683,0.4384,0.2504,0.0863,0.1141
1710.9518,28.51586333,-5.3299,-3.7237,-3.1604,-3.3419,-3.4391,-2.928,-3.2768,1.2023,0.7583,0.4424,0.1898,0.0623,0.2096
1712.4458,28.54076333,-4.9927,-3.7998,-3.1459,-3.1819,-3.3326,-3.3021,-3.6226,1.1599,0.7449,0.4444,0.2089,0.2152,-0.0914
1713.8243,28.56373833,-4.6822,-3.5331,-3.0972,-3.1795,-3.3907,-2.726,-2.3425,1.1565,0.7551,0.4294,0.1846,0.0135,0.1357
1715.232,28.5872,-4.6696,-3.4173,-3.092,-3.1802,-3.2517,-3.3503,-2.5956,1.1155,0.7144,0.3502,0.2159,0.1476,0.2203
1716.7504,28.61250667,-4.9882,-3.5458,-3.0146,-3.0829,-3.2568,-3.3164,-2.7685,1.0618,0.7169,0.3779,0.1475,0.0257,-0.0112
1718.1016,28.63502667,-4.3917,-3.3064,-2.9481,-2.9727,-3.1438,-3.2543,-3.0202,1.0344,0.6786,0.3699,0.1527,-0.0042,-0.1751
1719.3913,28.65652167,-4.2784,-3.3536,-2.9542,-3.0501,-3.1942,-3.1736,-3.2167,0.9734,0.6657,0.3443,0.1081,-0.1017,0.1048
1720.6488,28.67748,-4.19,-3.185,-2.9853,-3.077,-3.1676,-2.6887,-3.0638,0.9902,0.6415,0.3173,0.1326,0.0032,0.2006
1721.8553,28.69758833,-4.4547,-3.2397,-2.776,-2.9776,-3.0881,-3.1268,-3.2628,1.0006,0.6401,0.3276,0.0989,0.0989,0.1659
1723.1203,28.71867167,-4.1466,-3.1812,-2.7506,-2.9314,-3.0169,-2.9661,-3.0431,0.904,0.6093,0.333,0.0835,0.0173,-0.1752
1724.3385,28.738975,-3.9604,-3.0297,-2.8058,-2.9223,-3.0258,-3.074,-2.5307,0.9011,0.5745,0.2853,0.0489,-0.0543,-0.1662
1725.8408,28.76401333,-3.814,-3.0365,-2.6421,-2.8623,-3.0055,-2.732,-2.627,0.8519,0.5827,0.2199,0.0201,-0.1014,0.0381
