Nr;TotalArea;Area;DeltaArea;DeltaMolecules;Pressure;Tension;Mode;Time;Temp;Potential;Radioactivity;area_mols
86;15071.5;775.85;-140848.0;-166.025;36.8891;35.2109;12;21.72;20.9211;-2499.81;0.0;775.85
87;15065.5;775.542;-141447.0;-166.73;36.8896;35.2104;12;21.94;20.9207;-2499.81;0.0;775.542
88;15058.8;775.196;-142120.0;-167.524;36.8883;35.2117;12;22.17;20.9219;-2499.81;0.0;775.196
89;15051.3;774.81;-142868.0;-168.406;36.8875;35.2125;12;22.39;20.9219;-2499.81;0.0;774.811
90;15044.6;774.464;-143541.0;-169.199;36.8874;35.2126;12;22.61;20.9196;-2499.81;0.0;774.464
91;15037.5;774.098;-144252.0;-170.037;36.89;35.21;12;22.83;20.9192;-2499.81;0.0;774.098
92;15030.4;773.732;-144962.0;-170.874;36.8935;35.2065;12;23.05;20.9173;-2499.81;0.0;773.732
93;15023.3;773.367;-145673.0;-171.712;36.8973;35.2027;12;23.27;20.9184;-2499.81;0.0;773.367
94;15009.1;772.635;-147094.0;-173.387;36.9027;35.1973;12;23.73;20.9192;-2499.82;0.0;772.635
95;15001.2;772.231;-147880.0;-174.313;36.9085;35.1915;12;23.96;20.92;-2499.82;0.0;772.231
96;14994.1;771.865;-148590.0;-175.151;36.9139;35.1861;12;24.19;20.9188;-2499.82;0.0;771.865
97;14986.6;771.48;-149338.0;-176.032;36.9206;35.1794;12;24.42;20.9207;-2499.82;0.0;771.48
98;14982.1;771.249;-149787.0;-176.561;36.9269;35.1731;12;24.65;20.9211;-2499.82;0.0;771.249
99;14982.1;771.249;-149787.0;-176.561;36.933;35.167;12;24.88;20.9207;-2499.82;0.0;771.249
100;14982.1;771.249;-149787.0;-176.561;36.9372;35.1628;12;25.11;20.9207;-2499.83;0.0;771.249
101;14982.1;771.249;-149787.0;-176.561;36.9386;35.1614;12;25.34;20.9215;-2499.82;0.0;771.249
102;14982.1;771.249;-149787.0;-176.561;36.9377;35.1623;12;25.57;20.9215;-2499.82;0.0;771.249
103;14974.6;770.864;-150535.0;-177.443;36.9349;35.1651;12;25.8;20.92;-2499.82;0.0;770.864
104;14967.5;770.498;-151246.0;-178.281;36.9333;35.1667;12;26.03;20.92;-2499.82;0.0;770.498
105;14960.1;770.113;-151994.0;-179.163;36.9332;35.1668;12;26.26;20.9196;-2499.82;0.0;770.113
106;14945.1;769.343;-153490.0;-180.926;36.9339;35.1661;12;26.74;20.9196;-2499.82;0.0;769.343
107;14937.3;768.938;-154275.0;-181.852;36.9371;35.1629;12;26.98;20.9207;-2499.82;0.0;768.938
108;14929.8;768.553;-155023.0;-182.733;36.9413;35.1587;12;27.22;20.9192;-2499.82;0.0;768.553
109;14921.9;768.149;-155808.0;-183.659;36.9456;35.1544;12;27.46;20.9192;-2499.82;0.0;768.149
110;14917.1;767.899;-156295.0;-184.232;36.9518;35.1482;12;27.7;20.9188;-2499.82;0.0;767.899
111;14917.1;767.899;-156295.0;-184.232;36.9584;35.1416;12;27.94;20.9184;-2499.82;0.0;767.899
112;14916.7;767.88;-156332.0;-184.276;36.9628;35.1372;12;28.19;20.918;-2499.82;0.0;767.88
113;14916.7;767.88;-156332.0;-184.276;36.9648;35.1352;12;28.43;20.9192;-2499.82;0.0;767.88
114;14916.7;767.88;-156332.0;-184.276;36.9651;35.1349;12;28.67;20.9192;-2499.82;0.0;767.88
115;14915.2;767.803;-156482.0;-184.453;36.9622;35.1378;12;28.91;20.9211;-2499.82;0.0;767.803
116;14907.7;767.417;-157230.0;-185.334;36.9587;35.1413;12;29.15;20.9207;-2499.82;0.0;767.418
117;14899.8;767.013;-158015.0;-186.26;36.9555;35.1445;12;29.39;20.92;-2499.82;0.0;767.013
118;14892.0;766.609;-158800.0;-187.186;36.9553;35.1447;12;29.64;20.918;-2499.82;0.0;766.609
119;14884.1;766.205;-159586.0;-188.112;36.9554;35.1446;12;29.88;20.9196;-2499.82;0.0;766.205
120;14876.7;765.82;-160334.0;-188.994;36.9582;35.1418;12;30.12;20.9173;-2499.82;0.0;765.82
121;14869.2;765.434;-161082.0;-189.875;36.9618;35.1382;12;30.36;20.9173;-2499.82;0.0;765.434
122;14861.3;765.03;-161867.0;-190.801;36.9664;35.1336;12;30.61;20.9169;-2499.82;0.0;765.03
123;14856.5;764.78;-162353.0;-191.374;36.9716;35.1284;12;30.85;20.9173;-2499.82;0.0;764.78
